Contig_ID	Bin_ID	2-1-2.raw_fold	2-8-2.raw_fold	2-9-2.raw_fold	2-10-2.raw_fold	2-12-2.raw_fold
k127_5705511	maxbin2.096_sub	0.3457	8.7275	12.7231	14.2601	4.6552
k127_5712418	maxbin2.096_sub	0.3412	9.6943	12.3932	7.8	4.7788
k127_5716212	maxbin2.096_sub	40.2216	0.4827	0.1383	0.2635	0.3583
k127_5717104	maxbin2.096_sub	23.5647	0.3968	0.3977	0.485	0.5329
k127_5735261	maxbin2.096_sub	0.0763	11.3298	16.659	5.5886	7.9824
k127_5759718	maxbin2.096_sub	0.9994	6.0943	6.2891	7.7328	4.4586
k127_5765822	maxbin2.096_sub	60.219	0.642	0.7681	1.5446	0.1035
k127_5785529	maxbin2.096_sub	0.0	7.4252	4.1626	14.5813	4.0659
k127_5795561	maxbin2.096_sub	17.6795	0.0919	0.0	0.0	0.0
k127_5851219	maxbin2.096_sub	67.3097	7.8409	6.3559	7.1916	6.4209
k127_5857578	maxbin2.096_sub	30.0364	0.1532	0.0	0.0505	0.164
k127_5872299	maxbin2.096_sub	1.6022	9.897	4.9866	12.5786	8.0613
k127_5879345	maxbin2.096_sub	0.3706	8.7705	3.5689	17.6574	4.0038
k127_5902084	maxbin2.096_sub	150.6366	54.6074	71.7896	75.4483	61.2661
k127_5913590	maxbin2.096_sub	25.7355	0.4682	0.2398	0.4984	0.1699
k127_5951065	maxbin2.096_sub	20.1851	0.6407	0.0662	0.1162	0.0426
k127_3172	metabat.175	1.4178	1.6519	4.0136	4.0138	1.1248
k127_4606	metabat.175	1.0637	2.5299	3.0199	5.221	0.8438
k127_35886	metabat.175	1.2294	3.2502	3.4115	5.414	0.8076
k127_41618	metabat.175	1.6836	4.2923	4.6187	6.7329	1.521
k127_83967	metabat.175	0.833	2.4241	3.6726	6.0026	1.4691
k127_87753	metabat.175	0.9229	2.5524	2.6752	5.2532	1.0925
k127_87973	metabat.175	1.1994	2.8052	3.4016	5.494	0.8977
k127_120255	metabat.175	1.126	2.3907	3.6866	5.4464	0.7343
k127_124579	metabat.175	0.9333	2.3738	3.1898	4.6164	0.7388
k127_138107	metabat.175	0.9209	2.4123	3.1431	4.7275	0.6951
k127_160736	metabat.175	1.0464	3.6132	3.2334	5.1516	0.6995
k127_179898	metabat.175	0.9447	1.7744	3.1956	3.8828	0.5106
k127_182670	metabat.175	9.5091	1.4692	0.9379	1.9621	0.0589
k127_189271	metabat.175	1.7616	2.4412	3.1433	4.5943	0.7514
k127_199123	metabat.175	1.4554	2.9158	2.9533	5.2872	0.9145
k127_200515	metabat.175	1.0092	3.4438	3.3971	5.2452	0.7949
k127_204594	metabat.175	0.2734	1.918	2.2132	5.907	0.45
k127_223430	metabat.175	10.4421	0.0684	0.1375	0.092	0.0571
k127_223841	metabat.175	0.5621	2.445	5.5771	4.1056	0.5377
k127_224886	metabat.175	0.7218	2.9939	3.6285	5.6678	1.3278
k127_255215	metabat.175	0.8007	1.8239	3.4326	5.1269	1.1749
k127_307085	metabat.175	1.0996	2.4289	3.5665	4.9028	0.7951
k127_313573	metabat.175	1.2432	2.0016	3.2537	5.283	0.6245
k127_321628	metabat.175	1.1122	2.6588	2.9288	5.1735	1.0983
k127_327351	metabat.175	0.0	1.0532	7.4069	4.1246	2.3785
k127_375259	metabat.175	1.0103	3.0248	3.0991	4.4857	0.35
k127_379985	metabat.175	6.8586	2.1556	2.1004	3.185	11.7404
k127_401654	metabat.175	1.3815	2.2719	3.6516	5.5585	1.3269
k127_417135	metabat.175	10.3533	0.0	0.0305	0.0271	0.0702
k127_450190	metabat.175	0.5872	2.3372	4.1987	5.4837	0.7344
k127_450909	metabat.175	1.0901	3.2817	3.6368	5.8918	0.96
k127_471888	metabat.175	0.969	2.6587	3.5248	5.3914	0.6003
k127_473548	metabat.175	0.5115	2.6299	3.7526	3.7589	1.3219
k127_517446	metabat.175	0.5364	3.3881	2.9422	3.7405	0.6721
k127_517544	metabat.175	1.3857	3.2634	3.9861	5.287	0.9779
k127_518769	metabat.175	1.1245	2.4184	4.1885	6.2695	1.1319
k127_535467	metabat.175	1.0671	3.0739	3.9171	5.6946	1.2294
k127_543378	metabat.175	0.7489	2.7915	3.068	5.6952	0.6015
k127_555130	metabat.175	1.3176	2.837	2.7448	4.5787	1.0575
k127_588080	metabat.175	1.4046	3.0443	3.3672	5.4137	0.6328
k127_618590	metabat.175	1.0145	2.7308	4.619	5.8931	0.8825
k127_642760	metabat.175	1.3238	2.0379	2.9227	3.758	1.8704
k127_645927	metabat.175	13.4842	0.4085	0.3654	0.1871	0.2102
k127_651632	metabat.175	19.4777	0.0	0.1908	0.0	0.0647
k127_661040	metabat.175	1.273	2.9706	5.0463	6.1402	1.4301
k127_663865	metabat.175	12.0949	0.0	0.0	0.0	0.0
k127_686993	metabat.175	0.8616	2.3717	3.5581	4.6887	0.9121
k127_702215	metabat.175	1.0049	2.6997	3.767	4.4644	0.968
k127_708273	metabat.175	1.1574	2.1756	3.8809	6.8643	1.2596
k127_733585	metabat.175	0.5998	2.3781	4.3884	6.4913	1.6643
k127_742854	metabat.175	0.7334	3.0488	4.0214	5.7859	0.7673
k127_743191	metabat.175	0.7786	1.9425	3.6697	5.659	0.8865
k127_758034	metabat.175	0.7172	1.9197	3.1677	3.8401	0.8188
k127_762790	metabat.175	13.9213	0.5938	0.6282	0.0778	0.0081
k127_778632	metabat.175	0.9542	2.9391	2.9228	4.9706	1.2217
k127_784948	metabat.175	1.5234	3.0186	5.3694	6.7366	1.0263
k127_796708	metabat.175	0.8615	3.0454	3.517	5.8485	0.9428
k127_798367	metabat.175	0.7555	2.0193	3.2232	4.5948	0.9728
k127_811160	metabat.175	0.9183	2.8286	3.3094	5.6338	0.8094
k127_811456	metabat.175	0.2852	2.5823	3.9318	5.5406	0.9279
k127_842499	metabat.175	0.7722	2.8014	3.0797	4.7265	0.842
k127_847876	metabat.175	0.8799	2.3119	3.6118	4.7007	0.7631
k127_863500	metabat.175	1.3677	2.4128	3.5277	4.6091	1.4573
k127_863803	metabat.175	10.4209	0.0	0.0699	0.0912	0.0
k127_881281	metabat.175	1.1985	2.6438	4.0116	6.3218	1.0687
k127_886769	metabat.175	0.9455	2.4514	2.9548	4.5675	1.4371
k127_904596	metabat.175	0.8728	3.226	3.7703	4.9611	0.8287
k127_936317	metabat.175	2.5291	4.9919	5.9556	8.789	1.3789
k127_937169	metabat.175	0.8938	2.2252	2.3868	5.3917	1.2421
k127_937543	metabat.175	1.1679	2.0091	3.8179	4.0735	0.8469
k127_946234	metabat.175	0.7546	2.2713	3.0428	4.249	0.9374
k127_961870	metabat.175	0.1681	3.0841	2.8877	5.8906	0.649
k127_981757	metabat.175	1.1413	2.2645	3.1816	4.3657	0.9468
k127_994615	metabat.175	0.7127	2.8329	4.1927	6.4769	0.9667
k127_1002723	metabat.175	1.003	2.8216	4.1905	4.0937	1.2937
k127_1097288	metabat.175	14.9076	0.1359	0.0645	0.1774	0.0
k127_1113976	metabat.175	0.5289	2.4358	2.898	4.3009	1.1232
k127_1116218	metabat.175	1.1038	3.9464	3.3277	6.3819	1.5211
k127_1194340	metabat.175	1.0978	1.8094	2.2825	4.8907	0.9277
k127_1195275	metabat.175	0.9411	1.5323	3.2534	5.4794	0.5368
k127_1205269	metabat.175	0.868	2.2377	3.414	6.3821	0.8369
k127_1215945	metabat.175	0.6862	2.3397	3.7849	4.0112	0.5368
k127_1216904	metabat.175	0.8804	2.5346	2.5986	4.8914	0.9159
k127_1217983	metabat.175	0.9825	3.3615	3.0343	6.7953	1.306
k127_1230888	metabat.175	11.7829	0.1052	0.1554	0.0	0.1209
k127_1244551	metabat.175	0.5239	2.4602	3.5458	4.9133	0.5629
k127_1244722	metabat.175	9.9022	0.0	0.2174	0.0	0.0419
k127_1250157	metabat.175	1.175	2.7266	3.5192	5.8431	0.8818
k127_1254954	metabat.175	1.236	2.7323	4.2306	5.1688	0.6069
k127_1268124	metabat.175	0.8884	2.2721	2.8733	4.6313	1.1018
k127_1288538	metabat.175	0.8581	3.0659	3.2296	5.6367	1.2792
k127_1298503	metabat.175	3.7027	3.6981	6.8828	5.8415	2.9662
k127_1309374	metabat.175	1.1085	2.8194	3.179	4.153	0.3361
k127_1310892	metabat.175	0.8478	3.0908	4.26	5.4049	1.1356
k127_1347161	metabat.175	0.6166	2.4924	3.7315	5.3596	1.1532
k127_1371682	metabat.175	1.4333	3.356	3.765	5.7933	1.1578
k127_1393542	metabat.175	0.6404	2.5751	4.3695	5.8274	0.9741
k127_1405731	metabat.175	0.7486	2.3998	3.1315	4.4992	0.3237
k127_1449360	metabat.175	1.0692	2.1146	3.3088	4.4714	0.9029
k127_1449376	metabat.175	0.1066	2.0382	3.5942	4.1613	0.8218
k127_1453505	metabat.175	1.4911	3.0187	3.2808	5.622	0.7363
k127_1455223	metabat.175	1.0205	3.069	3.4295	4.5967	0.6757
k127_1459277	metabat.175	0.8496	1.7629	3.3466	5.0565	1.0347
k127_1484878	metabat.175	1.172	2.7333	4.2199	3.572	0.4954
k127_1519106	metabat.175	0.3627	0.5308	2.1675	2.1289	8.4207
k127_1535967	metabat.175	1.1524	2.8161	3.2998	4.128	1.2583
k127_1539882	metabat.175	1.2015	3.0464	2.9174	4.9365	0.5711
k127_1545156	metabat.175	1.1845	2.7688	3.4779	5.2934	0.5614
k127_1550953	metabat.175	1.1988	2.4555	2.6324	4.6187	0.9208
k127_1578016	metabat.175	1.0399	2.0972	3.5799	5.5274	0.3247
k127_1603300	metabat.175	0.4022	0.8627	4.3449	1.3397	14.3794
k127_1611279	metabat.175	0.5778	1.9812	2.9602	4.2951	0.6787
k127_1613549	metabat.175	0.1602	3.0096	3.066	4.6744	0.4542
k127_1623351	metabat.175	1.7339	3.161	3.9948	6.5044	0.9626
k127_1633195	metabat.175	1.1065	2.7474	3.3914	4.3291	0.7153
k127_1640128	metabat.175	0.7468	2.1246	3.6825	5.7268	0.2785
k127_1642387	metabat.175	0.483	2.1179	3.517	4.9656	0.7572
k127_1650401	metabat.175	9.4133	0.0	0.0	0.0	0.0
k127_1661022	metabat.175	1.0754	2.8813	3.9905	5.355	1.216
k127_1684778	metabat.175	0.168	2.5178	2.4969	5.6982	1.9963
k127_1712472	metabat.175	11.1844	0.0	0.1177	0.0	0.0675
k127_1717489	metabat.175	0.4223	3.2619	2.8162	6.2833	0.6783
k127_1723718	metabat.175	17.3779	0.0	0.0266	0.0503	0.0532
k127_1727772	metabat.175	0.9675	2.9698	3.8107	4.0517	0.6431
k127_1751261	metabat.175	0.8004	3.225	3.9207	5.0759	1.0284
k127_1774207	metabat.175	0.9626	3.4751	3.4683	5.3928	0.8569
k127_1870630	metabat.175	1.199	2.1191	3.2267	4.1713	0.1433
k127_1880482	metabat.175	0.6915	3.0126	3.0428	7.1146	0.6162
k127_1901125	metabat.175	1.4605	2.846	3.3164	6.0763	0.6865
k127_1917141	metabat.175	1.2072	3.3624	3.2309	5.5146	0.6317
k127_1941505	metabat.175	0.5162	2.1877	2.5751	5.0976	0.7079
k127_1967003	metabat.175	0.8434	1.7567	4.1647	5.7118	0.841
k127_1967310	metabat.175	0.5575	2.6585	2.5787	5.3078	0.5572
k127_1992937	metabat.175	0.6625	2.363	3.1396	4.2752	0.3808
k127_2007307	metabat.175	1.0245	2.4926	3.58	5.1282	1.0806
k127_2017663	metabat.175	1.0139	3.5703	3.357	4.2767	1.3081
k127_2020267	metabat.175	0.9774	3.3306	3.7207	6.1263	1.1618
k127_2029956	metabat.175	1.2495	1.7474	3.6686	4.5115	0.5923
k127_2049600	metabat.175	0.4485	2.1844	3.3019	5.8132	1.0898
k127_2067216	metabat.175	10.0118	0.077	0.0717	0.0	0.0131
k127_2078021	metabat.175	0.8928	3.7019	3.6638	7.5552	1.242
k127_2128328	metabat.175	0.2396	3.1426	3.1398	5.2808	0.9103
k127_2141328	metabat.175	1.414	3.7625	4.8416	7.3485	0.4722
k127_2160670	metabat.175	0.0	0.3927	1.3942	1.5823	9.3044
k127_2168162	metabat.175	1.1147	3.7252	4.3792	6.6467	1.5421
k127_2177574	metabat.175	1.3081	2.9847	4.2081	6.9246	1.0003
k127_2193820	metabat.175	0.5583	2.4447	3.4882	6.1265	0.8153
k127_2203833	metabat.175	1.6264	2.8053	3.4756	5.1241	0.9267
k127_2216062	metabat.175	0.1478	3.3209	4.1052	8.8072	1.85
k127_2219489	metabat.175	1.1583	1.8314	3.3028	4.6809	0.62
k127_2231378	metabat.175	1.5381	2.4167	3.0425	4.5066	0.6282
k127_2233883	metabat.175	1.4567	2.9287	3.8987	4.4718	0.6025
k127_2245224	metabat.175	0.9625	3.9042	2.1256	5.5365	0.9795
k127_2261357	metabat.175	1.1865	2.7237	3.6594	5.7363	1.2781
k127_2284667	metabat.175	0.3129	3.0391	2.9709	6.6289	0.8302
k127_2312011	metabat.175	0.6022	1.7439	3.8386	5.0994	0.6322
k127_2361238	metabat.175	1.5489	2.9124	4.0864	3.371	0.7268
k127_2364904	metabat.175	0.6576	2.9879	3.9166	5.5796	1.3559
k127_2386323	metabat.175	0.8195	2.9494	2.7295	4.7774	0.9424
k127_2389405	metabat.175	0.6904	2.8114	2.9942	4.2672	0.2059
k127_2407857	metabat.175	0.6754	2.1757	3.8573	5.1875	0.9955
k127_2427929	metabat.175	0.2957	2.5248	2.5369	5.519	1.1671
k127_2511691	metabat.175	0.6642	3.7468	3.0063	6.244	1.1154
k127_2530877	metabat.175	1.049	2.758	3.5248	4.887	0.8081
k127_2536288	metabat.175	1.0931	2.7544	3.7212	6.8916	0.7381
k127_2581853	metabat.175	0.8899	2.4462	3.5606	6.3647	0.4791
k127_2588149	metabat.175	0.8116	1.9896	3.8555	4.8854	0.7859
k127_2596266	metabat.175	1.2075	2.7056	3.408	4.2158	1.2171
k127_2602858	metabat.175	0.3929	3.0718	4.3109	6.0173	1.2183
k127_2617705	metabat.175	3.8625	2.9703	3.4909	4.0256	0.4851
k127_2632088	metabat.175	0.6764	2.7322	3.9592	5.8709	1.1057
k127_2640370	metabat.175	1.0126	2.8444	3.5816	5.9008	1.0654
k127_2648568	metabat.175	0.7409	2.8879	3.1318	6.0529	0.7302
k127_2672216	metabat.175	1.183	1.6671	3.7077	4.8206	0.456
k127_2682885	metabat.175	0.0	1.7464	6.825	0.3636	4.2563
k127_2687081	metabat.175	1.657	3.6323	4.6555	3.7091	0.6624
k127_2687618	metabat.175	0.924	2.5587	2.5363	4.7771	0.9722
k127_2688679	metabat.175	0.9838	3.1863	4.2394	6.3379	1.6058
k127_2697030	metabat.175	1.2852	1.8207	2.606	4.9634	0.942
k127_2701066	metabat.175	0.8281	3.1172	3.7125	6.2794	1.0063
k127_2715250	metabat.175	10.8089	0.0542	0.0184	0.0	0.0
k127_2721741	metabat.175	1.1046	2.0998	2.5439	5.0703	1.9146
k127_2727932	metabat.175	0.9478	2.6375	3.3559	5.0845	0.7763
k127_2731423	metabat.175	1.0481	2.9309	3.4154	5.8371	0.7472
k127_2759163	metabat.175	16.5645	0.1512	0.1618	0.1505	0.0354
k127_2782836	metabat.175	0.8611	2.2806	3.9444	6.9398	0.4423
k127_2807986	metabat.175	0.8323	3.1333	3.5986	3.8261	0.4644
k127_2843796	metabat.175	0.2428	2.8231	3.1942	4.9151	0.4818
k127_2857698	metabat.175	1.2144	1.8283	2.7967	5.0071	0.7105
k127_2897842	metabat.175	0.7586	3.0055	4.0895	6.0639	1.0647
k127_2922974	metabat.175	0.836	3.228	3.5797	5.7876	0.833
k127_2932604	metabat.175	0.6875	3.0478	2.7688	4.2073	0.553
k127_2935540	metabat.175	0.7571	2.4667	2.0888	4.3221	0.3615
k127_2946109	metabat.175	0.5641	3.7715	3.8622	5.7805	0.8877
k127_2950685	metabat.175	1.2734	3.0103	3.9755	5.6632	1.291
k127_2969527	metabat.175	0.8921	3.2021	3.1839	5.3146	0.7469
k127_3004697	metabat.175	1.2707	2.5208	3.5947	5.307	0.6164
k127_3014114	metabat.175	0.6763	3.1738	3.1459	4.5661	0.126
k127_3023137	metabat.175	0.1297	1.1353	1.8675	0.1151	13.6725
k127_3032904	metabat.175	0.9793	1.9717	3.7232	4.4628	0.8375
k127_3053427	metabat.175	1.1537	2.7603	2.224	3.7105	0.8832
k127_3063031	metabat.175	0.7214	2.6831	2.8769	4.5157	0.4515
k127_3063629	metabat.175	0.7275	4.0039	4.1841	5.947	1.8517
k127_3111230	metabat.175	0.914	3.2136	4.1274	6.2037	1.7896
k127_3112324	metabat.175	0.0536	0.4914	1.8378	1.3741	7.8898
k127_3115988	metabat.175	0.9134	2.8474	5.0634	7.3685	1.0949
k127_3118582	metabat.175	1.4645	2.3248	2.8765	2.9876	0.8663
k127_3124565	metabat.175	1.2061	2.4366	2.7003	5.1727	1.0726
k127_3128719	metabat.175	0.9202	3.2482	3.4704	6.6	0.8664
k127_3138404	metabat.175	2.1501	5.0713	6.059	9.679	4.5101
k127_3144197	metabat.175	0.8687	2.7859	3.6013	5.1038	1.3435
k127_3168729	metabat.175	1.0272	2.9149	2.9567	4.4787	0.6986
k127_3206985	metabat.175	0.9093	2.3322	3.5194	4.253	1.1962
k127_3209816	metabat.175	1.3726	2.6015	3.3626	5.2946	0.9463
k127_3217475	metabat.175	1.0983	2.4371	3.1408	3.3513	0.5794
k127_3223053	metabat.175	0.1008	0.2855	1.4003	1.7312	6.9161
k127_3244198	metabat.175	1.2329	2.6384	3.2907	4.4969	0.4148
k127_3245538	metabat.175	0.0	0.7116	6.9081	4.0575	1.7862
k127_3247018	metabat.175	0.1245	2.9525	3.7661	5.8021	0.7842
k127_3255153	metabat.175	4.9419	0.196	1.2727	1.5381	0.3567
k127_3287840	metabat.175	1.1748	2.6359	3.0634	5.4165	0.5165
k127_3309596	metabat.175	1.3017	2.6443	4.0799	5.6034	1.3289
k127_3310263	metabat.175	1.2046	2.2332	3.7334	5.9033	0.8908
k127_3310527	metabat.175	1.0679	2.91	3.2958	5.4026	0.8554
k127_3380909	metabat.175	1.0767	2.8234	4.3893	5.2038	0.6465
k127_3401739	metabat.175	0.7424	4.1333	9.6853	4.0349	8.3676
k127_3421361	metabat.175	0.7185	2.0516	3.4529	5.49	0.0
k127_3428751	metabat.175	18.9374	0.5975	0.9995	1.362	0.3936
k127_3438707	metabat.175	0.9002	3.4828	3.6127	5.3603	1.0108
k127_3448727	metabat.175	1.0111	2.7256	2.9993	5.2907	0.8422
k127_3465285	metabat.175	1.0736	2.9407	4.0242	5.2095	0.485
k127_3469242	metabat.175	0.7994	2.5331	2.9613	4.5124	0.8054
k127_3480472	metabat.175	1.2745	3.2911	3.5917	5.4272	1.096
k127_3540986	metabat.175	1.1746	3.1989	3.128	5.6141	1.419
k127_3567305	metabat.175	0.0845	0.0	0.0	0.0	9.0411
k127_3580292	metabat.175	1.2453	2.1203	3.3451	4.686	0.9019
k127_3605414	metabat.175	1.183	2.0271	3.2789	4.4457	0.5866
k127_3653212	metabat.175	1.1013	2.9119	3.8911	5.5486	1.1179
k127_3661496	metabat.175	0.8665	1.8182	4.2536	5.7305	0.9014
k127_3688914	metabat.175	0.9737	2.5761	3.6277	5.1648	0.6615
k127_3699828	metabat.175	0.82	3.3835	3.1645	4.8726	0.6238
k127_3708855	metabat.175	1.3758	2.3643	3.0682	5.7036	1.3652
k127_3743363	metabat.175	3.2179	3.8585	4.4433	5.8807	1.3982
k127_3770740	metabat.175	1.1404	3.0448	2.8711	5.3552	1.0661
k127_3783572	metabat.175	1.0262	2.0568	2.4962	3.9099	0.8586
k127_3784753	metabat.175	0.0227	0.7427	0.2688	5.6037	10.0766
k127_3798412	metabat.175	0.8892	2.6967	2.448	5.7556	0.7408
k127_3814247	metabat.175	1.2426	2.8258	3.4894	4.9762	1.0793
k127_3826323	metabat.175	1.0908	2.8661	3.3759	5.4673	1.3743
k127_3826943	metabat.175	0.9896	2.7609	3.5304	5.2574	0.6902
k127_3844404	metabat.175	1.2019	2.2592	3.4481	4.5782	1.0617
k127_3854078	metabat.175	0.9895	2.6355	3.8515	5.1649	1.174
k127_3868254	metabat.175	1.1332	2.3753	3.5733	3.0591	0.4291
k127_3882692	metabat.175	1.4453	3.3471	4.3133	7.1239	1.6278
k127_3895190	metabat.175	15.9853	0.0	0.0392	0.0214	0.0822
k127_3896275	metabat.175	0.603	3.0622	3.0093	5.355	1.086
k127_3897646	metabat.175	0.5984	2.2993	3.1715	4.6982	0.9045
k127_3921186	metabat.175	0.7743	2.2833	3.0374	3.7476	0.222
k127_3928101	metabat.175	0.4716	2.7468	2.5198	3.8391	1.0374
k127_3928327	metabat.175	0.8767	2.9233	3.3711	5.4537	1.0705
k127_3929896	metabat.175	0.4621	2.9661	3.2935	5.4932	0.622
k127_3940649	metabat.175	0.8938	2.9879	3.6204	4.248	0.8908
k127_3943530	metabat.175	0.4869	4.0223	3.1538	4.339	0.7024
k127_3944544	metabat.175	0.9099	2.9754	3.9284	5.9659	1.2172
k127_4029229	metabat.175	0.5859	2.7877	3.199	5.7108	0.6346
k127_4072117	metabat.175	0.5135	2.7757	3.6061	6.0547	0.8889
k127_4095208	metabat.175	0.3674	1.8123	2.4187	4.8103	0.3479
k127_4100924	metabat.175	0.7671	2.245	1.9789	4.3715	0.9874
k127_4145561	metabat.175	0.9706	3.0018	4.1715	5.1274	0.6606
k127_4146759	metabat.175	1.8758	2.1815	2.6038	4.4342	0.5981
k127_4161273	metabat.175	14.9933	0.1414	0.4889	0.1272	0.4311
k127_4192133	metabat.175	1.2794	3.3851	4.5732	5.9208	1.2116
k127_4224472	metabat.175	1.1419	2.9059	4.8841	4.3111	1.058
k127_4229108	metabat.175	1.2752	2.4475	2.6392	4.3128	0.7592
k127_4231452	metabat.175	0.915	2.478	2.9371	5.5159	0.7413
k127_4259510	metabat.175	1.2947	2.2485	3.5067	3.9921	1.1464
k127_4263607	metabat.175	0.6237	3.4075	3.0417	5.0779	0.8718
k127_4270345	metabat.175	1.197	3.5832	3.8081	5.6727	0.8534
k127_4283085	metabat.175	0.7801	2.3222	3.1283	4.7817	0.6107
k127_4295483	metabat.175	0.1619	3.0746	3.8456	7.2359	0.813
k127_4301219	metabat.175	1.2252	3.0128	3.3564	4.3105	0.5752
k127_4308691	metabat.175	1.3266	2.5897	3.0822	5.4673	1.0746
k127_4360103	metabat.175	0.798	2.4201	3.8039	4.6554	1.2524
k127_4362311	metabat.175	0.9849	3.1349	4.114	5.051	1.3082
k127_4365792	metabat.175	1.2105	3.6412	3.5888	5.8395	0.6637
k127_4389820	metabat.175	1.3318	3.3971	2.983	5.5979	1.3301
k127_4417177	metabat.175	1.346	2.1783	2.621	5.5835	0.6771
k127_4528909	metabat.175	0.6697	2.3531	3.2799	4.5579	0.4808
k127_4545074	metabat.175	0.8266	2.1391	3.7597	4.6919	0.845
k127_4547922	metabat.175	1.5872	2.936	2.605	4.7306	0.8368
k127_4579971	metabat.175	0.4544	2.7638	2.9566	5.4293	0.4343
k127_4606868	metabat.175	0.1852	2.7172	3.2517	6.6018	0.7815
k127_4642662	metabat.175	1.042	3.4805	3.837	5.9676	1.1042
k127_4708622	metabat.175	1.4146	3.338	4.9138	8.6993	1.4202
k127_4708626	metabat.175	1.1361	2.098	4.2231	5.6623	0.7772
k127_4711336	metabat.175	0.9798	3.3507	4.2879	6.0627	0.9706
k127_4716307	metabat.175	0.5112	3.1856	3.4087	5.8044	0.6909
k127_4728537	metabat.175	1.2084	2.6593	3.1035	5.2245	0.8908
k127_4756632	metabat.175	0.8733	2.2097	3.0924	7.0253	0.8263
k127_4782534	metabat.175	0.0	0.4287	0.2271	4.1156	9.1886
k127_4799244	metabat.175	1.4176	7.105	5.4564	4.5829	1.703
k127_4841429	metabat.175	0.9195	2.6754	3.0619	5.3485	0.9545
k127_4843508	metabat.175	0.7567	2.7136	4.2334	5.8305	0.7523
k127_4849703	metabat.175	1.1906	2.2439	3.0118	5.7845	0.7577
k127_4862205	metabat.175	1.1556	2.4672	2.7815	6.2228	0.634
k127_4865401	metabat.175	1.0917	2.5963	3.7412	6.0336	1.4991
k127_4869843	metabat.175	0.9717	4.5326	4.4091	5.3153	1.3692
k127_4880840	metabat.175	0.2797	2.5211	3.9601	6.4763	0.667
k127_4894082	metabat.175	1.281	3.2681	3.8625	6.1107	0.7136
k127_4915451	metabat.175	0.975	2.261	3.1871	3.9672	0.2652
k127_4942353	metabat.175	1.1194	2.7209	4.2227	7.2866	1.1623
k127_4964123	metabat.175	1.2335	2.9576	3.0397	5.2927	1.4374
k127_4982025	metabat.175	1.3305	3.089	3.508	4.8294	0.7157
k127_5015905	metabat.175	1.0928	2.6305	3.1726	5.7447	0.7774
k127_5022124	metabat.175	1.4443	3.0862	3.5881	5.6788	1.8365
k127_5032849	metabat.175	1.4036	2.8858	3.5798	7.5314	0.9863
k127_5059469	metabat.175	1.0056	2.7323	4.4575	6.0629	0.9685
k127_5065335	metabat.175	12.9922	2.5206	6.1154	1.0052	1.5084
k127_5073398	metabat.175	1.2802	3.0791	3.0232	4.5058	0.9913
k127_5081201	metabat.175	1.5176	1.5036	3.2687	4.1266	0.6588
k127_5147358	metabat.175	0.7763	2.7541	2.3154	5.4671	0.5917
k127_5153699	metabat.175	11.1555	0.0221	0.287	0.0482	0.3439
k127_5171837	metabat.175	1.1045	3.6742	3.9335	8.3817	0.8372
k127_5171846	metabat.175	0.997	2.9761	3.5937	5.1097	0.9668
k127_5180596	metabat.175	0.7628	2.1906	2.4874	4.5521	0.4372
k127_5215217	metabat.175	0.9575	3.1142	4.6581	6.6221	0.9005
k127_5220337	metabat.175	1.2008	2.965	3.9318	4.8876	0.6093
k127_5231041	metabat.175	1.3889	2.4818	5.8551	6.1191	1.6005
k127_5233412	metabat.175	0.7999	2.9363	2.8336	3.2004	0.9835
k127_5246868	metabat.175	1.4516	2.8911	3.546	5.1805	0.6565
k127_5277564	metabat.175	1.1107	2.3324	3.0496	5.8997	1.5491
k127_5280772	metabat.175	1.0388	2.1748	2.77	5.0822	0.9937
k127_5281374	metabat.175	1.6014	2.5703	3.5943	5.1786	1.3416
k127_5289761	metabat.175	0.2272	2.3952	4.1314	4.7074	0.6055
k127_5323326	metabat.175	11.2226	0.2022	0.2508	0.1526	0.1782
k127_5332247	metabat.175	1.1884	2.1737	3.6659	4.566	0.5404
k127_5335352	metabat.175	1.0167	2.5891	2.3203	5.6097	1.2682
k127_5348934	metabat.175	1.0343	2.9899	4.6216	5.8591	0.6618
k127_5397715	metabat.175	0.3948	3.7951	4.9575	5.4069	0.6297
k127_5403669	metabat.175	1.2746	2.6538	4.6436	5.3811	0.8341
k127_5404032	metabat.175	1.2526	1.9452	3.0301	4.3507	0.9191
k127_5466451	metabat.175	1.0249	2.537	3.4645	4.2326	0.8409
k127_5508239	metabat.175	0.9651	3.3495	4.0061	5.4437	0.706
k127_5517784	metabat.175	1.1332	2.7837	3.3412	4.979	1.5346
k127_5523091	metabat.175	1.3809	2.4627	3.408	6.5624	1.0121
k127_5570128	metabat.175	1.3767	1.93	2.6986	5.0535	1.3112
k127_5590431	metabat.175	0.9183	2.3112	4.4776	5.6588	0.5289
k127_5605775	metabat.175	1.1949	2.0618	3.6148	4.6231	0.5819
k127_5606598	metabat.175	0.5685	3.4657	3.6776	5.0151	0.9551
k127_5611137	metabat.175	0.2105	3.0525	4.3123	6.6778	0.3486
k127_5654942	metabat.175	1.3588	2.3026	2.648	5.9575	0.6331
k127_5665017	metabat.175	0.6022	3.021	3.0877	5.2307	1.1217
k127_5681226	metabat.175	0.9076	3.0131	3.5807	6.6246	1.056
k127_5684873	metabat.175	1.2072	2.792	2.4831	6.1168	0.6738
k127_5692647	metabat.175	0.8531	2.0545	2.7616	4.6771	0.988
