Contig_ID,Bin_ID,group,2-1-2.norm_fold,2-8-2.norm_fold,2-9-2.norm_fold,2-10-2.norm_fold,2-12-2.norm_fold,SPE_group
k127_4768106,metabat.94,PL_SUB,0.25972754394194,0.58122535558979,0.802239024981178,1.23385053216909,0.375860786544422,KI
k127_1518479,metabat.123_sub,PL_SUB,0.0662920728419041,0.53802221324216,0.455218713743006,0.955256566943806,0.630105885157835,KI
k127_2712919,metabat.123_sub,PL_ALL,0.0108487849469892,0.492508926810498,0.785126722409528,1.19039351464519,0.556761322717307,KI
k127_760591,maxbin2.021_sub,PL_ALL,0.215089427788198,2.50948021068514,1.97543622151646,4.95106400352325,0.78785352678216,KI
k127_505344,metabat.122,PL_SUB,0.162208415735034,0.257124208517053,0.262184921544207,0.592688180103529,0.603744620941482,KI
k127_2892176,metabat.122,PL_SUB,0.095709180165499,0.30730950276045,0.379962098791235,0.650613021844969,0.653370764686074,KI
k127_12215,metabat.174,PL_ALL,0.020672659557278,0.674872390399179,0.574835403006222,1.51886452745982,1.71805116123385,KI
k127_22370,metabat.174,PL_ALL,0.0759087847245619,0.768588384733464,0.514573231396936,1.48008733168504,1.64355875275161,KI
k127_24434,metabat.174,PL_ALL,0.0768900818554454,0.890853622374883,0.637693464927828,1.56111143089298,1.95631600324712,KI
k127_31385,metabat.174,PL_ALL,0.0548327030134763,0.829134847592554,0.610506203451723,1.70649646536919,1.71181919711473,KI
k127_45558,metabat.174,PL_SUB,0.189335829753234,0.725462821851343,0.441010903828496,1.40280066449185,1.5222230272698,KI
k127_49947,metabat.174,PL_ALL,0.131646461758742,0.940357941309928,0.605169198194228,1.71554019412693,1.92329723198887,KI
k127_63094,metabat.174,PL_ALL,0.192835789520052,0.763950856684178,0.757830542458781,1.53463884653638,2.12943918258132,KI
k127_93936,metabat.174,PL_SUB,0.0520959743484569,0.590215953648166,0.392203325135806,1.34102059201887,1.44723788487698,KI
k127_103769,metabat.174,PL_ALL,0.00908245011139903,0.832962101224307,0.482303107770837,1.62741069050127,1.41357519998558,KI
k127_117160,metabat.174,PL_ALL,0.0608513254162281,0.735720551179691,0.569026417691943,1.4109180669766,1.81758341117223,KI
k127_118316,metabat.174,PL_ALL,0.243089105922739,0.770450291905669,0.648331169284603,1.39165797678027,1.711376856445,KI
k127_170676,metabat.174,PL_ALL,0.0695848698810908,0.672079529640873,0.598664344847509,1.50148386224511,1.61847411730359,KI
k127_215131,metabat.174,PL_ALL,0.00740334168744291,0.715541270206865,0.609465426916248,1.35025172782606,1.47466300640028,KI
k127_222505,metabat.174,PL_ALL,0.122465881934254,0.873656840853829,0.678773882947252,1.7067159993414,2.06518220124171,KI
k127_248277,metabat.174,PL_ALL,0.145373718289656,0.920359679089955,0.809609175098671,1.64234435509888,1.85941540033118,KI
k127_258029,metabat.174,PL_SUB,0.120001735805592,0.718222071737215,0.45860728850967,1.27059302283555,1.41860892482213,KI
k127_260484,metabat.174,PL_SUB,0.00238782301848306,0.443289065915651,0.467187643900971,1.31023229103779,1.16019238571569,KI
k127_276146,metabat.174,PL_ALL,0.0335712651776682,0.847995277651735,0.617743230989097,1.74057242144633,2.0024594141237,KI
k127_281495,metabat.174,PL_ALL,0.120426964562308,0.770493391608729,0.55009880720958,1.62270409631651,1.73980984278541,KI
k127_306928,metabat.174,PL_ALL,0.119020438674708,0.685750755451595,0.53147374804567,1.40521018369907,1.63735478487741,KI
k127_308413,metabat.174,PL_ALL,0.195659744596705,0.700335694967196,0.656251962801678,1.35715366173295,1.50126503832294,KI
k127_316834,metabat.174,PL_ALL,0.0384668475306312,0.897223758487193,0.586852741375139,1.6540278460103,1.63693484120362,KI
k127_325946,metabat.174,PL_ALL,0.147674314896505,0.962519808623526,0.759004441574375,1.63637410195211,1.56764413502746,KI
k127_332445,metabat.174,PL_SUB,0.032099319481343,0.691853673404932,0.472536751211204,1.33149495941968,1.52149512490189,KI
k127_336238,metabat.174,PL_ALL,0.214413423098034,0.853486179821616,0.581842491541573,1.55113066688799,1.65550195083434,KI
k127_350989,metabat.174,PL_ALL,0.0408764771520228,0.766933356135949,0.630087324781942,1.50559610835876,1.69774268516912,KI
k127_351503,metabat.174,PL_SUB,0.00709804924672361,0.668174696543611,0.445839622870992,1.56248753408466,1.71296704315644,KI
k127_373484,metabat.174,PL_ALL,0.0790162256390261,0.733341447570763,0.515662416143364,1.51777756657301,1.25336388880832,KI
k127_380596,metabat.174,PL_SUB,0.00157007540941352,0.556934362945013,0.297238517300066,1.17003575458779,1.26398006488186,KI
k127_392590,metabat.174,PL_ALL,0.145177458863479,0.774070666962733,0.552948840629399,1.42134325341315,1.51480962161507,KI
k127_396196,metabat.174,PL_ALL,0.0346288854187315,0.866631589255003,0.584347616458356,1.57896864546201,1.81140743954295,KI
k127_405280,metabat.174,PL_ALL,0.0954038877247797,0.914696378107833,0.636168606282829,1.7596022686962,1.88839151382303,KI
k127_411735,metabat.174,PL_ALL,0,0.559304846613329,0.489636951730115,1.42503784953088,1.41864252031604,KI
k127_425801,metabat.174,PL_SUB,0.0348796613521795,0.464899257030079,0.305413453924641,1.05398795508121,1.1747896278168,KI
k127_434933,metabat.174,PL_ALL,0.0906282416878136,0.736841143459258,0.52970079731954,1.36638479754015,1.50567724652228,KI
k127_440923,metabat.174,PL_ALL,0.0769445983627167,0.682725156296763,0.556428180791598,1.42375277262037,1.59896633384357,KI
k127_458013,metabat.174,PL_ALL,0.0533062408098798,0.799499491768301,0.590090040482577,1.50518916733709,1.64777498723651,KI
k127_461213,metabat.174,PL_ALL,0.220203076170246,0.780363223609535,0.668462934014405,1.64372045829055,1.80107682516759,KI
k127_472840,metabat.174,PL_ALL,0.0416942247610923,0.740763216437744,0.502525637896174,1.52218430947865,1.59145214170714,KI
k127_482571,metabat.174,PL_SUB,0.0732047659639053,0.725480061732567,0.447969584152894,1.33788821704949,1.39832284575334,KI
k127_497902,metabat.174,PL_ALL,0.1610962789867,0.907498727696766,0.660554242550067,1.66411034527072,2.21251523975592,KI
k127_518366,metabat.174,PL_SUB,0.110723026268016,0.668553973930541,0.463932191714426,1.29373511619906,1.70638792560032,KI
k127_518379,metabat.174,PL_SUB,0.131253942906388,0.682733776237375,0.479598298983875,1.28446649898198,1.40428044667225,KI
k127_523515,metabat.174,PL_ALL,0.162186609132126,0.720152938434315,0.549209306333331,1.42163775020514,1.81234251412327,KI
k127_530589,metabat.174,PL_ALL,0.0707733297396052,0.846271289529324,0.638480098355803,1.74522547075982,2.23413394008288,KI
k127_547449,metabat.174,PL_SUB,0.0155917210795926,0.395715613677708,0.165199070901207,1.05675087043881,1.47595643291557,KI
k127_563733,metabat.174,PL_ALL,0.280465623307944,0.772950074683165,0.617731128936359,1.42011172137391,1.49837582584723,KI
k127_587797,metabat.174,PL_ALL,0.201503914176189,0.882380220753231,0.711068210678827,1.68576924570001,1.92293328080491,KI
k127_601578,metabat.174,PL_ALL,0.0890363596754916,0.755063697913147,0.52307492344544,1.43281791932662,1.79552237017553,KI
k127_606507,metabat.174,PL_ALL,0.0376054867157446,0.601551175553021,0.506307529376825,1.66173830747339,1.58402193830546,KI
k127_625335,metabat.174,PL_SUB,0.0532844342069713,0.643478566690067,0.476814826854116,1.15729742971232,1.27879007844436,KI
k127_626002,metabat.174,PL_SUB,0.0157661739028607,0.271278151002051,0.272042043499376,1.19109495245885,1.24419231897264,KI
k127_670434,metabat.174,PL_ALL,0.0524339766935389,0.770389952321385,0.48853566493095,1.60608912276099,1.70068229088569,KI
k127_711161,metabat.174,PL_ALL,0.164716175069514,0.716446363971131,0.53627221195632,1.43582714109207,1.56188250782299,KI
k127_741583,metabat.174,PL_SUB,0.036449736761593,0.765002489438849,0.474491232728404,1.46013115816218,1.42200206970639,KI
k127_749599,metabat.174,PL_ALL,0.179217566003681,0.707912622765194,0.587397333748353,1.40756080354788,1.64433704836038,KI
k127_773959,metabat.174,PL_ALL,0.00598591249838904,0.766407539758614,0.54940293917714,1.61402982717054,1.91441122385137,KI
k127_780885,metabat.174,PL_SUB,0.11022147440112,0.740832175962641,0.471635148282216,1.545235376561,1.4753853095192,KI
k127_782716,metabat.174,PL_ALL,0.187122459558019,0.740383939050813,0.556894109822014,1.4916583783668,1.50187535646219,KI
k127_807418,metabat.174,PL_ALL,0.0916749586274226,0.754201703851941,0.514639792686996,1.53178490489762,2.01997386494544,KI
k127_830225,metabat.174,PL_SUB,0.0328952604875041,0.594663843003987,0.390660313411701,1.26943109912896,1.54322581020853,KI
k127_883762,metabat.174,PL_ALL,0.100811925246093,0.851822531283488,0.610996336587616,1.59658490811031,1.82165966443253,KI
k127_902408,metabat.174,PL_ALL,0.0663792992535382,0.869545129181878,0.527988356857102,1.59446453120796,1.68654418720126,KI
k127_936393,metabat.174,PL_SUB,0.0303656945501156,0.611869244465653,0.34873880272698,1.18931726273264,1.4525963661546,KI
k127_938585,metabat.174,PL_ALL,0.195943230434516,0.895189452502748,0.652560836716563,1.75467614053922,1.90928231178209,KI
k127_938649,metabat.174,PL_ALL,0.0432097836632345,0.853891317030382,0.629064701325574,1.63574762695824,1.81711867350656,KI
k127_962799,metabat.174,PL_ALL,0.11802823824237,0.696680840147684,0.512987862488247,1.26689842671782,1.36066229708742,KI
k127_983972,metabat.174,PL_ALL,0.133554539513237,0.653856975186984,0.547648141530118,1.17637546734633,1.84203533148506,KI
k127_992151,metabat.174,PL_SUB,0.0716237872530375,0.708533258489262,0.473535170562096,1.43824736927354,1.47746823014123,KI
k127_993528,metabat.174,PL_ALL,0.0616799763267519,0.849038290465794,0.535697364451261,1.61489725408514,1.72204902500837,KI
k127_999222,metabat.174,PL_SUB,0,0.400818618520046,0.506452754009682,1.29614998989341,1.25190248482352,KI
k127_1015089,metabat.174,PL_ALL,0.0715583674443119,0.727290249261099,0.538650265319353,1.36117488156544,1.60430241812526,KI
k127_1019241,metabat.174,PL_ALL,0.0596192523518966,0.937427161501828,0.655519788611024,1.7423233387369,1.91105727370999,KI
k127_1029594,metabat.174,PL_ALL,0.158806585681305,0.904447268720097,0.640240947029194,1.53972560930717,1.71100730601206,KI
k127_1064263,metabat.174,PL_SUB,0.00685817661472988,0.528807496727871,0.324613360593611,1.1944200889648,2.03503584471222,KI
k127_1069593,metabat.174,PL_ALL,0.060807712210411,0.773760349100699,0.578363151379374,1.33267294658765,1.36727501013744,KI
k127_1071137,metabat.174,PL_ALL,0.297758259414401,0.98922438463968,0.743150752487486,1.75124391429072,1.94777714854662,KI
k127_1071439,metabat.174,PL_ALL,0.0325245482380592,0.761968270343405,0.585182658097284,1.57586304292826,1.7612773633898,KI
k127_1072151,metabat.174,PL_ALL,0.0343235929780122,0.891853535485882,0.652131213844361,1.69629616739198,2.02727528562049,KI
k127_1083133,metabat.174,PL_SUB,0.0200511713743851,0.656787754995083,0.434451591244455,1.44501544100225,1.52265976869054,KI
k127_1096200,metabat.174,PL_ALL,0.132169820228546,0.66142528304437,0.500776891275521,1.13655414658176,1.28251917826766,KI
k127_1104811,metabat.174,PL_ALL,0.159548010180195,0.767674671028586,0.535884946268701,1.50916219678543,1.6029306021242,KI
k127_1105001,metabat.174,PL_ALL,0.0344217226911005,0.786405801978587,0.523728434293296,1.56246611613615,1.68373896346031,KI
k127_1106153,metabat.174,PL_ALL,0.103112521852942,0.931919019450724,0.653105429089777,1.65975179274922,2.07335710475825,KI
k127_1128109,metabat.174,PL_ALL,0.0984459088305184,0.777423823860823,0.532296687631859,1.36253492129573,1.28223361656948,KI
k127_1150054,metabat.174,PL_ALL,0.065659681357557,0.776898007483488,0.524751057749664,1.50506065964604,1.66989761997203,KI
k127_1170045,metabat.174,PL_ALL,0.0598591249838904,0.772113940443796,0.539582123380186,1.64005798909559,1.71923820201844,KI
k127_1173474,metabat.174,PL_ALL,0.071896369789394,0.686242092066482,0.582005869253537,1.33755623884761,1.56852881636692,KI
k127_1201789,metabat.174,PL_SUB,0.140892461391955,0.569769454516366,0.460271320761156,1.16255553607117,1.36228607929276,KI
k127_1233853,metabat.174,PL_ALL,0.0433733331850484,0.808464230004841,0.529773409635969,1.64527861404455,1.99375818120267,KI
k127_1276857,metabat.174,PL_SUB,0.0168674073497411,0.683000994396349,0.447261614067717,1.56511658726408,1.64654875170903,KI
k127_1310961,metabat.174,PL_ALL,0.121037549443746,0.846150610360755,0.628120741212004,1.54440543105629,1.67657192476088,KI
k127_1321391,metabat.174,PL_ALL,0.0580055637366661,0.755632613993543,0.634189920660152,1.42132718995177,1.48494882678376,KI
k127_1323442,metabat.174,PL_ALL,0.249227664641487,0.724393949215448,0.499106807997666,1.59529447671267,1.69431034554197,KI
k127_1331542,metabat.174,PL_SUB,0.0698138392116302,0.521799485010268,0.472554904290311,1.19527680690515,1.48921545450952,KI
k127_1343470,metabat.174,PL_ALL,0.0760178177391045,0.912998249807258,0.641269621511931,1.62745352639829,1.78047718815571,KI
k127_1362168,metabat.174,PL_ALL,0.166013667942571,0.820514906980497,0.593787217594061,1.58231519991647,1.83682802993,KI
k127_1378605,metabat.174,PL_ALL,0.102305677545327,0.738418592591264,0.580202663395562,1.41889625279605,1.68149926386674,KI
k127_1387010,metabat.174,PL_SUB,0.110919285694193,0.729634873107578,0.468972696679838,1.35940790081348,1.58440268723637,KI
k127_1416217,metabat.174,PL_ALL,0.318529048684768,0.963131824406983,0.721820884536614,1.72275804277432,1.98135584470326,KI
k127_1430747,metabat.174,PL_SUB,0.101029991275178,0.810800233910708,0.478188409839889,1.57063706349217,1.83217505402435,KI
k127_1441611,metabat.174,PL_ALL,0.0820146335389478,0.885405819908063,0.661613172164649,1.76379483211675,1.99754887276479,KI
k127_1473109,metabat.174,PL_ALL,0.0767156290321772,0.725643840604196,0.520975217295382,1.6310249693121,1.64690150439502,KI
k127_1496652,metabat.174,PL_ALL,0.0438312718461274,0.949012361684433,0.588728559549542,1.71575437361202,1.88330739574562,KI
k127_1547405,metabat.174,PL_ALL,0.0324700317307879,0.880578653165311,0.632187030932,1.78399731204746,1.91144362188988,KI
k127_1559934,metabat.174,PL_ALL,0.13197356080237,0.800964881672351,0.561958818892902,1.55869655719864,1.96791204789284,KI
k127_1572149,metabat.174,PL_SUB,0.141721112302479,0.662218317580679,0.445234520234088,1.46695812924929,1.9118915618086,KI
k127_1643179,metabat.174,PL_ALL,0.0660849101142731,0.937263382630199,0.700854078167885,1.68658848223047,1.95208297101526,KI
k127_1645742,metabat.174,PL_ALL,0.0298641426832196,0.833367238433074,0.534075689384358,1.64280484099181,1.71254150023366,KI
k127_1673832,metabat.174,PL_ALL,0.0587906014413728,0.678932382427458,0.482684322432087,1.25133293263921,1.48243476398998,KI
k127_1683743,metabat.174,PL_ALL,0.135985975737537,0.797413466140184,0.57478699479527,1.50135535455406,1.80746556825826,KI
k127_1703446,metabat.174,PL_ALL,0.306469997276355,0.853244821484478,0.69482120487795,1.28444508103347,1.58360759388065,KI
k127_1728476,metabat.174,PL_ALL,0.135081001716834,0.763571579297247,0.527159366244543,1.48410855151753,1.59319910739012,KI
k127_1745628,metabat.174,PL_ALL,0.327426142671444,0.917118581419821,0.698669657648661,1.64340989803718,1.69314010250433,KI
k127_1752860,metabat.174,PL_SUB,0,0.414438124687096,0.186674163484936,0.913630784017391,1.26059811849556,KI
k127_1771979,metabat.174,PL_ALL,0.184243987974095,0.766416159699226,0.556688374925466,1.37188385581973,1.58594807995593,KI
k127_1783685,metabat.174,PL_ALL,0.101902255391519,0.818394401589931,0.569722285724382,1.42810061616761,1.53573961431701,KI
k127_1820332,metabat.174,PL_SUB,0.0402767955720384,0.622316612487467,0.46693955181984,1.42339937646997,1.48359380852965,KI
k127_1856855,metabat.174,PL_ALL,0.0803573317179002,0.783595701339056,0.535903099347808,1.5777049865,1.84582602304718,KI
k127_1886046,metabat.174,PL_ALL,0.154728750937411,1.02509195752645,0.729269697996904,1.72136052163414,1.8201702642028,KI
k127_1933624,metabat.174,PL_ALL,0.08537285038686,0.721359730120003,0.653232500643527,1.69781684173609,1.95644478597375,KI
k127_1954623,metabat.174,PL_ALL,0.0322301590987942,0.841719960886157,0.565565230608851,1.59733453630811,1.65465086498878,KI
k127_1967734,metabat.174,PL_ALL,0.0689524783967437,0.749822774021016,0.711612803052041,1.64237112753451,1.48281551292088,KI
k127_1970765,metabat.174,PL_ALL,0.111617096987265,0.890327805997548,0.756378296130211,1.8678432259714,1.81588123948111,KI
k127_1972508,metabat.174,PL_ALL,0.00497190546314281,0.785069711183718,0.605042126640479,1.45855158445967,1.84713624730942,KI
k127_2006090,metabat.174,PL_ALL,0.0390774324120698,0.738496172056773,0.661268263661614,1.68441991494397,1.7257333308398,KI
k127_2025612,metabat.174,PL_ALL,0.339452484175493,0.879578740054313,0.851554889888868,1.50944598460317,1.93230082435503,KI
k127_2034354,metabat.174,PL_SUB,0.0499480239619675,0.676656718105875,0.448175319049442,1.50002744174653,1.49830303561044,KI
k127_2075558,metabat.174,PL_ALL,0.228042549915859,0.927514229797962,0.632066010404619,1.59517667799587,1.9583093358854,KI
k127_2099402,metabat.174,PL_ALL,0,0.766442019521062,0.559084581367607,1.54925659639349,1.60996325884802,KI
k127_2129803,metabat.174,PL_ALL,0.0329170670904126,0.720161558374927,0.52269370878419,1.58596160565005,1.57783476817821,KI
k127_2143603,metabat.174,PL_ALL,0.0555850308138202,0.801076940900308,0.531703687047693,1.49652025267825,1.62526040707212,KI
k127_2171585,metabat.174,PL_SUB,0.128658957160274,0.663399249444531,0.421314812997266,1.39405678701323,1.65963419658448,KI
k127_2183751,metabat.174,PL_ALL,0.0641441224554148,0.752779413650952,0.519135705279194,1.44013750322943,1.61564649656671,KI
k127_2240160,metabat.174,PL_ALL,0.0276834823923675,0.763588819178471,0.539061735112448,1.63040384880535,1.6993888643704,KI
k127_2253810,metabat.174,PL_ALL,0.159231814438021,0.93500495818984,0.664796012034765,1.69275149691381,1.86131354573674,KI
k127_2288365,metabat.174,PL_ALL,0.0248486240142598,0.747538489758821,0.504728211494506,1.53385709141582,1.61749984798039,KI
k127_2297331,metabat.174,PL_ALL,0.0514853894670183,0.902619841310341,0.603837972393039,1.68382556687286,1.78735866515696,KI
k127_2328772,metabat.174,PL_ALL,0.0745240654398708,0.884061109172582,0.617313608116895,1.6352282417069,1.87770814676169,KI
k127_2331893,metabat.174,PL_SUB,0.115923901061698,0.44483203528521,0.186153775217199,1.33022594597055,1.51101333080397,KI
k127_2335516,metabat.174,PL_ALL,0.149102647387013,0.886931549396397,0.67676494219273,1.64585154416716,1.75123231071263,KI
k127_2336699,metabat.174,PL_ALL,0.294792561418842,0.972363780802496,0.896157005255074,1.74121495990158,2.07355867772167,KI
k127_2362626,metabat.174,PL_ALL,0.0536006299491448,0.835306725070787,0.608182609326011,1.59382734723983,1.857388472199,KI
k127_2380597,metabat.174,PL_ALL,0.109839858850221,0.838961579890299,0.551986727436721,1.52222179088854,1.71567148041567,KI
k127_2454537,metabat.174,PL_ALL,0.0800847491815437,0.650796896269703,0.545772323355715,1.38661940439362,1.49081124046994,KI
k127_2459094,metabat.174,PL_ALL,0.207457116770215,0.756132570549042,0.613229165317792,1.40627037215024,1.57902740821179,KI
k127_2475050,metabat.174,PL_SUB,0.0161477894537599,0.623161366667448,0.434554458692729,1.60036517602207,1.48713253388749,KI
k127_2475065,metabat.174,PL_SUB,0.0485196914714594,0.603611341359303,0.439461841078022,1.25826163898174,1.51648379706127,KI
k127_2498594,metabat.174,PL_ALL,0.120546900878305,0.667717839691172,0.590961388279719,1.22750546492342,1.36534886848697,KI
k127_2530960,metabat.174,PL_ALL,0,0.769821036240989,0.587929824068829,1.6162305213798,1.59842320669213,KI
k127_2549682,metabat.174,PL_ALL,0.298695943339468,0.797973762279967,0.700787516877825,1.48402287972349,1.88781479117769,KI
k127_2558056,metabat.174,PL_ALL,0.236852417490902,0.758434094692461,0.573135064596522,1.58793741139997,1.58099834385414,KI
k127_2603210,metabat.174,PL_ALL,0.0196041360147605,0.800318386126447,0.536598967380248,1.59471619210293,1.55482745410324,KI
k127_2619330,metabat.174,PL_SUB,0.00664011058564467,0.59090554889713,0.352127377493643,1.2878826617691,1.30961394410091,KI
k127_2632415,metabat.174,PL_ALL,0.192388754160427,0.929470956316899,0.759791075002351,1.44636477175829,1.89639284062107,KI
k127_2642264,metabat.174,PL_SUB,0.0149375229923369,0.671838171303735,0.458062696136456,1.43242168727921,1.60533827918729,KI
k127_2670341,metabat.174,PL_ALL,0.052521203105173,0.712541530873869,0.539194857692567,1.56904142632828,1.68265830840641,KI
k127_2689987,metabat.174,PL_ALL,0.180929384331999,0.728703919521476,0.517647152792409,1.36934047443433,1.56785690648885,KI
k127_2697790,metabat.174,PL_ALL,0.0679929878687687,0.76249408672074,0.592746441058586,1.48885798159931,1.62074741239107,KI
k127_2714332,metabat.174,PL_ALL,0.231553412984131,0.780716641174629,0.542764963250301,1.46479491644992,1.71097930976714,KI
k127_2748503,metabat.174,PL_ALL,0.141317690148671,0.942909443731097,0.727871910905656,1.67775893295781,1.9979632171896,KI
k127_2837898,metabat.174,PL_ALL,0.0893743620205737,0.768967662120395,0.569770693935335,1.5901327511221,1.84215851496271,KI
k127_2848729,metabat.174,PL_ALL,0.0645911578150394,0.847900458305002,0.565365546738672,1.60213751126116,1.63374886853176,KI
k127_2885346,metabat.174,PL_ALL,0.0415633851436412,0.678242787178493,0.51366557744158,1.36876754431173,1.63243304502054,KI
k127_2899000,metabat.174,PL_ALL,0.283016995848241,0.873760280141174,0.578520478064969,1.58584916142038,1.95349398175921,KI
k127_2907051,metabat.174,PL_ALL,0.132376982956177,0.635832679367172,0.498665083072726,1.47626422787626,1.82702374495914,KI
k127_2972611,metabat.174,PL_SUB,0.0468623896504118,0.68200108128535,0.478339685499115,1.39437805624086,1.42926429563855,KI
k127_2991024,metabat.174,PL_SUB,0,0.642521753282129,0.452840660379973,1.25633402361597,1.44171142612984,KI
k127_3045935,metabat.174,PL_ALL,0.241540837116234,0.915653191515772,0.656360881276321,1.60883062017009,1.65909666868202,KI
k127_3069802,metabat.174,PL_ALL,0.0867793762744597,0.764149115318255,0.498846613863797,1.60461663880102,1.91182997006977,KI
k127_3097280,metabat.174,PL_ALL,0.207806022416752,1.03585826335091,1.03519143813655,1.59434137800403,1.99717932233185,KI
k127_3106075,metabat.174,PL_SUB,0,0.643771644670877,0.361633539919408,1.34082783048229,1.71679692946145,KI
k127_3122819,metabat.174,PL_ALL,0.15910097482057,0.805964447227344,0.579942469261694,1.59628505683119,1.65571472229573,KI
k127_3130487,metabat.174,PL_ALL,0.120525094275396,0.665381835785304,0.581533889196752,1.49576526999332,1.53835446359251,KI
k127_3131645,metabat.174,PL_SUB,0.110166957893849,0.669536647160316,0.408643963780493,1.27396099523852,1.38098197165011,KI
k127_3131676,metabat.174,PL_ALL,0.0794087444913795,0.764261174546212,0.541149339209767,1.44199015577542,1.39998582270157,KI
k127_3138848,metabat.174,PL_SUB,0.00438312718461274,0.377389619936474,0.284658433478828,1.00966886512984,2.18381908871327,KI
k127_3160566,metabat.174,PL_ALL,0.04394030486067,0.92142855172585,0.641408795118419,1.74958937776844,1.86787026629692,KI
k127_3164944,metabat.174,PL_SUB,0.0330915199136807,0.75558089434987,0.479422819219173,1.35850299248899,1.44627481405174,KI
k127_3243237,metabat.174,PL_ALL,0.0486505310889105,0.811429489575389,0.599868499094948,1.52421366009983,1.69824661757768,KI
k127_3265177,metabat.174,PL_ALL,0.0231259023844866,0.659658195218898,0.530886798487873,1.31768038263165,1.58085276338055,KI
k127_3281123,metabat.174,PL_SUB,0.0497190546314281,0.515903445631621,0.292373492099356,1.45358262040568,1.32693242120821,KI
k127_3339746,metabat.174,PL_ALL,0.0513218399452044,0.681906261938618,0.574097177789199,1.23134998668071,1.79477207081169,KI
k127_3353659,metabat.174,PL_ALL,0.133118407455067,0.747917767145752,0.559181397789512,1.48589695021799,1.64043437181858,KI
k127_3384629,metabat.174,PL_ALL,0.162579127984479,0.800568364404197,0.542928340962266,1.36831776739305,1.59093141155163,KI
k127_3389146,metabat.174,PL_ALL,0.0671752402596992,0.882974996655463,0.633857114209855,1.72081436394717,1.9490033840741,KI
k127_3410235,metabat.174,PL_SUB,0.0148939097865199,0.551969277152468,0.476427561166497,1.44121375514198,1.60627895301659,KI
k127_3498997,metabat.174,PL_ALL,0.072692310795555,0.970148456065197,0.662315091223458,1.69618907764943,1.89128072629874,KI
k127_3528658,metabat.174,PL_ALL,0.0225044142015938,0.732410493984661,0.516019426699137,1.31101404615836,1.49837022659825,KI
k127_3577623,metabat.174,PL_ALL,0.0528701087517094,0.643392367283946,0.508310419104978,1.39419064919141,1.44186820510139,KI
k127_3590620,metabat.174,PL_ALL,0.015984239931946,0.518136010250144,0.485861111275834,1.48863309313996,1.5306219007457,KI
k127_3620722,metabat.174,PL_SUB,0.0110668509760745,0.4832166308307,0.297922283279768,1.21097616316193,1.44327361659635,KI
k127_3712025,metabat.174,PL_SUB,0.00390338192062527,0.480165171854032,0.269766857584617,1.38369049993508,1.85822276029761,KI
k127_3788435,metabat.174,PL_ALL,0.0728776669202775,0.771812242522374,0.506259121165873,1.36092857515759,1.63506469204299,KI
k127_3805453,metabat.174,PL_SUB,0.0171836030919146,0.626281785169013,0.377922902904868,1.26742316645628,1.4742374634775,KI
k127_3808286,metabat.174,PL_ALL,0.147347215852877,0.852719005107142,0.578284488036576,1.59478580043559,1.84363111744548,KI
k127_3825684,metabat.174,PL_ALL,0.023562034442657,0.668959111139308,0.494211527665111,1.48204171948645,1.56067866929145,KI
k127_3832073,metabat.174,PL_ALL,0.186860780323117,0.83641007746913,0.617616159435347,1.67857281500113,1.87623554427892,KI
k127_3869748,metabat.174,PL_SUB,0,0.611127929573016,0.458655696720622,1.7180193216668,1.75463665409486,KI
k127_3880129,metabat.174,PL_ALL,0.0811314661211527,0.653848355246372,0.513744240784378,1.33967661574996,1.42165491626939,KI
k127_3907121,metabat.174,PL_ALL,0.00459028991224369,0.709602131125157,0.49339463910529,1.47345847662164,1.70435539821915,KI
k127_3944147,metabat.174,PL_SUB,0.123796084711674,0.686095553076078,0.461421015771274,1.28500194769469,1.70945071479453,KI
k127_3960697,metabat.174,PL_SUB,0.0481598825234688,0.533686383114295,0.430209821759757,1.27515504586788,1.41571411309744,KI
k127_3971793,metabat.174,PL_ALL,0.217804349850309,0.75591707203374,0.61065142808458,1.52054048193061,1.83312692635162,KI
k127_3993075,metabat.174,PL_ALL,0.116992424604216,0.9452713074588,0.607825598770238,1.71394991145017,1.7905166415839,KI
k127_4012055,metabat.174,PL_SUB,0,0.562132187134084,0.335608075506159,1.46129308186877,1.82496322133305,KI
k127_4030453,metabat.174,PL_ALL,0.00674914360018727,0.690095205520072,0.482508842667384,1.41304915285321,1.49214386172811,KI
k127_4045370,metabat.174,PL_ALL,0.0469169061576831,0.702964776853873,0.530130420191742,1.27410556639096,1.56448615860052,KI
k127_4061305,metabat.174,PL_SUB,0.0251648197564333,0.562028747846739,0.337653322418895,1.24243912952103,1.50166818424978,KI
k127_4111693,metabat.174,PL_ALL,0.1137541440723,0.765123168607418,0.598773263322151,1.37006868468362,1.54835472227781,KI
k127_4129799,metabat.174,PL_SUB,0.0741315465875174,0.449383363928376,0.287369293292159,1.16014601686396,1.65172245777018,KI
k127_4165550,metabat.174,PL_ALL,0.0724960513693784,0.860295932905141,0.637469576952173,1.54159432531454,1.72498863072494,KI
k127_4186668,metabat.174,PL_ALL,0.128593537351549,0.848986570822122,0.719091871644176,1.59364529467751,1.79698937340932,KI
k127_4284482,metabat.174,PL_ALL,0.138908060527279,1.27674250375485,0.79426982325315,2.70608818572574,3.48834331548778,KI
k127_4317811,metabat.174,PL_ALL,0.0305292440719295,0.713325945469566,0.518119132849195,1.32237091335503,1.5167861565064,KI
