#name	%unambiguousReads	unambiguousMB	%ambiguousReads	ambiguousMB	unambiguousReads	ambiguousReads
k127_5785449 flag=1 multi=21.0000 len=3685	0.00008	0.01096	0.00000	0.00000	86	0
k127_5517784 flag=1 multi=11.0000 len=4138	0.00008	0.01166	0.00000	0.00000	86	0
k127_5281374 flag=1 multi=11.0000 len=4368	0.00008	0.01149	0.00000	0.00000	86	0
k127_5058475 flag=1 multi=21.0000 len=1010	0.00008	0.01118	0.00000	0.00000	86	0
k127_4673262 flag=1 multi=11.7758 len=3267	0.00008	0.01132	0.00000	0.00000	86	0
k127_4579971 flag=1 multi=8.0000 len=4861	0.00008	0.01149	0.00000	0.00000	86	0
k127_4428925 flag=1 multi=55.0000 len=3227	0.00008	0.01142	0.00000	0.00000	86	0
k127_3799572 flag=1 multi=25.0000 len=1426	0.00008	0.01142	0.00000	0.00000	86	0
k127_3615753 flag=1 multi=57.0000 len=3273	0.00008	0.01180	0.00000	0.00000	86	0
k127_3573391 flag=1 multi=41.0000 len=3186	0.00008	0.01154	0.00000	0.00000	86	0
k127_3560453 flag=1 multi=44.0000 len=2951	0.00008	0.01134	0.00000	0.00000	86	0
k127_3483797 flag=1 multi=21.0000 len=3538	0.00008	0.01115	0.00000	0.00000	86	0
k127_3101998 flag=1 multi=23.0000 len=3215	0.00008	0.01155	0.00000	0.00000	86	0
k127_3000339 flag=1 multi=102.0000 len=1709	0.00008	0.01108	0.00000	0.00000	86	0
k127_2116831 flag=1 multi=12.0000 len=2641	0.00008	0.01068	0.00000	0.00000	86	0
k127_1885916 flag=1 multi=26.0000 len=1685	0.00008	0.01194	0.00000	0.00000	86	0
k127_1666891 flag=1 multi=15.0000 len=3988	0.00008	0.01085	0.00000	0.00000	86	0
k127_1304217 flag=1 multi=68.3982 len=2161	0.00008	0.01180	0.00000	0.00000	86	0
k127_1333817 flag=0 multi=41.4210 len=38715	0.00008	0.01064	0.00002	0.00244	85	22
k127_591240 flag=0 multi=56.9915 len=13734	0.00008	0.01154	0.00002	0.00269	85	20
k127_5938049 flag=1 multi=15.0000 len=1305	0.00008	0.01047	0.00001	0.00097	85	9
k127_3724225 flag=0 multi=33.9820 len=2240	0.00008	0.01160	0.00001	0.00050	85	9
k127_5472713 flag=1 multi=16.0000 len=3389	0.00008	0.01103	0.00000	0.00040	85	4
k127_4951570 flag=1 multi=40.0000 len=1892	0.00008	0.01101	0.00000	0.00041	85	4
k127_351265 flag=1 multi=42.0000 len=3490	0.00008	0.01148	0.00000	0.00052	85	4
k127_574825 flag=0 multi=63.2226 len=6285	0.00008	0.01167	0.00000	0.00028	85	2
k127_1759122 flag=1 multi=42.0000 len=2358	0.00008	0.01160	0.00000	0.00021	85	2
k127_4984832 flag=1 multi=49.0000 len=2977	0.00008	0.01042	0.00000	0.00007	85	1
k127_4669052 flag=1 multi=187.0000 len=2892	0.00008	0.01072	0.00000	0.00005	85	1
k127_4615340 flag=1 multi=32.0092 len=1428	0.00008	0.01079	0.00000	0.00015	85	1
k127_4280547 flag=1 multi=27.0000 len=3286	0.00008	0.01089	0.00000	0.00015	85	1
k127_3909689 flag=0 multi=85.3885 len=1517	0.00008	0.01148	0.00000	0.00006	85	1
k127_234068 flag=1 multi=12.0000 len=3644	0.00008	0.01051	0.00000	0.00012	85	1
k127_2039917 flag=1 multi=39.0000 len=4510	0.00008	0.01136	0.00000	0.00010	85	1
k127_1928031 flag=1 multi=67.0000 len=2496	0.00008	0.01150	0.00000	0.00004	85	1
k127_540821 flag=1 multi=34.0000 len=2642	0.00008	0.01146	0.00000	0.00000	85	0
k127_4789281 flag=1 multi=18.0000 len=2736	0.00008	0.01152	0.00000	0.00000	85	0
k127_4762583 flag=0 multi=38.0065 len=3042	0.00008	0.01188	0.00000	0.00000	85	0
k127_4628586 flag=1 multi=61.9126 len=7106	0.00008	0.01171	0.00000	0.00000	85	0
k127_4237386 flag=0 multi=95.2390 len=16443	0.00008	0.01060	0.00000	0.00000	85	0
k127_4221770 flag=1 multi=26.0000 len=1611	0.00008	0.01141	0.00000	0.00000	85	0
k127_4192133 flag=1 multi=13.7265 len=3407	0.00008	0.01168	0.00000	0.00000	85	0
k127_3004697 flag=1 multi=38.0000 len=4658	0.00008	0.01185	0.00000	0.00000	85	0
k127_2946681 flag=1 multi=38.0000 len=2814	0.00008	0.01160	0.00000	0.00000	85	0
k127_2617705 flag=1 multi=16.0000 len=3832	0.00008	0.01157	0.00000	0.00000	85	0
k127_2345370 flag=1 multi=10.0000 len=3341	0.00008	0.01118	0.00000	0.00000	85	0
k127_2289653 flag=1 multi=35.0000 len=2834	0.00008	0.01145	0.00000	0.00000	85	0
k127_2235972 flag=1 multi=96.0000 len=3422	0.00008	0.01085	0.00000	0.00000	85	0
k127_2155072 flag=0 multi=46.9196 len=1396	0.00008	0.01168	0.00000	0.00000	85	0
k127_1966821 flag=0 multi=21.7245 len=1118	0.00008	0.01134	0.00000	0.00000	85	0
k127_4761380 flag=0 multi=68.3301 len=14074	0.00008	0.01053	0.00002	0.00227	84	18
k127_839212 flag=1 multi=11.0000 len=1333	0.00008	0.01116	0.00001	0.00156	84	11
k127_5360514 flag=1 multi=42.0000 len=12679	0.00008	0.00996	0.00001	0.00127	84	11
k127_3128732 flag=1 multi=21.0000 len=2917	0.00008	0.01095	0.00001	0.00109	84	9
k127_666765 flag=0 multi=75.0000 len=10754	0.00008	0.01107	0.00001	0.00114	84	8
k127_425138 flag=0 multi=42.2064 len=12312	0.00008	0.01055	0.00001	0.00065	84	8
k127_3027368 flag=0 multi=26.1654 len=1155	0.00008	0.01137	0.00001	0.00115	84	8
k127_4431643 flag=1 multi=45.0000 len=1336	0.00008	0.01133	0.00001	0.00085	84	7
k127_2205906 flag=0 multi=103.4538 len=6984	0.00008	0.01040	0.00001	0.00070	84	6
k127_5718010 flag=1 multi=61.8522 len=8795	0.00008	0.01158	0.00000	0.00058	84	4
k127_3125324 flag=1 multi=152.0000 len=1476	0.00008	0.01110	0.00000	0.00023	84	4
k127_5118480 flag=1 multi=15.0000 len=3218	0.00008	0.01083	0.00000	0.00021	84	3
k127_3301206 flag=1 multi=39.0000 len=2586	0.00008	0.01074	0.00000	0.00029	84	3
k127_2889481 flag=1 multi=45.0000 len=2208	0.00008	0.01083	0.00000	0.00026	84	3
k127_1258849 flag=0 multi=81.0947 len=7955	0.00008	0.01142	0.00000	0.00030	84	3
k127_761392 flag=1 multi=14.0000 len=3542	0.00008	0.01029	0.00000	0.00012	84	2
k127_4588132 flag=1 multi=45.0000 len=4245	0.00008	0.01116	0.00000	0.00022	84	2
k127_1145530 flag=1 multi=29.0000 len=5270	0.00008	0.01108	0.00000	0.00028	84	2
k127_4976656 flag=1 multi=53.0000 len=3407	0.00008	0.01041	0.00000	0.00014	84	1
k127_4388858 flag=1 multi=97.8008 len=4745	0.00008	0.01078	0.00000	0.00004	84	1
k127_4052967 flag=0 multi=29.5730 len=1010	0.00008	0.01120	0.00000	0.00009	84	1
k127_3857226 flag=1 multi=37.0000 len=3326	0.00008	0.01116	0.00000	0.00005	84	1
k127_2424700 flag=1 multi=36.0000 len=2692	0.00008	0.01055	0.00000	0.00010	84	1
k127_2235255 flag=1 multi=21.0000 len=3101	0.00008	0.01156	0.00000	0.00009	84	1
k127_1365429 flag=0 multi=26.0491 len=4386	0.00008	0.01147	0.00000	0.00013	84	1
k127_1168961 flag=1 multi=93.0000 len=1690	0.00008	0.01130	0.00000	0.00011	84	1
k127_579568 flag=1 multi=19.0000 len=1771	0.00008	0.01124	0.00000	0.00000	84	0
k127_4970132 flag=1 multi=25.0000 len=3244	0.00008	0.01100	0.00000	0.00000	84	0
k127_4936906 flag=1 multi=62.0000 len=2678	0.00008	0.01096	0.00000	0.00000	84	0
k127_4567649 flag=1 multi=55.0000 len=2898	0.00008	0.01137	0.00000	0.00000	84	0
k127_4373568 flag=1 multi=55.9540 len=12093	0.00008	0.01163	0.00000	0.00000	84	0
k127_3728368 flag=1 multi=14.0000 len=3552	0.00008	0.01073	0.00000	0.00000	84	0
k127_3681163 flag=1 multi=25.0000 len=1674	0.00008	0.01146	0.00000	0.00000	84	0
k127_3412623 flag=0 multi=101.9501 len=5574	0.00008	0.01071	0.00000	0.00000	84	0
k127_3168729 flag=1 multi=10.0000 len=3971	0.00008	0.01174	0.00000	0.00000	84	0
k127_3113384 flag=1 multi=13.0000 len=2876	0.00008	0.01050	0.00000	0.00000	84	0
k127_2957765 flag=1 multi=38.0000 len=2019	0.00008	0.01137	0.00000	0.00000	84	0
k127_2956678 flag=1 multi=53.9714 len=2119	0.00008	0.01075	0.00000	0.00000	84	0
k127_2542431 flag=1 multi=24.0000 len=3656	0.00008	0.01115	0.00000	0.00000	84	0
k127_2484300 flag=0 multi=33.8075 len=14623	0.00008	0.01114	0.00000	0.00000	84	0
k127_2409085 flag=1 multi=30.0000 len=3097	0.00008	0.01080	0.00000	0.00000	84	0
k127_2117182 flag=1 multi=18.0000 len=2986	0.00008	0.01063	0.00000	0.00000	84	0
k127_2053551 flag=0 multi=42.1391 len=1615	0.00008	0.01152	0.00000	0.00000	84	0
k127_190534 flag=1 multi=11.0000 len=3719	0.00008	0.01111	0.00000	0.00000	84	0
k127_1808923 flag=1 multi=19.7638 len=1253	0.00008	0.01100	0.00000	0.00000	84	0
k127_1354161 flag=1 multi=14.0000 len=2979	0.00008	0.01007	0.00000	0.00000	84	0
k127_1103257 flag=1 multi=13.0000 len=2747	0.00008	0.01102	0.00000	0.00000	84	0
k127_1101106 flag=1 multi=186.0000 len=2736	0.00008	0.01159	0.00000	0.00000	84	0
k127_3458619 flag=1 multi=68.8506 len=9232	0.00008	0.01120	0.00002	0.00234	83	17
k127_291365 flag=1 multi=62.7806 len=6061	0.00008	0.01144	0.00001	0.00232	83	16
k127_995992 flag=1 multi=48.0426 len=12775	0.00008	0.01145	0.00001	0.00129	83	9
k127_1544984 flag=1 multi=20.0000 len=5873	0.00008	0.01022	0.00001	0.00082	83	9
k127_283612 flag=1 multi=9.0000 len=2729	0.00008	0.01071	0.00001	0.00071	83	7
k127_3039210 flag=1 multi=12.7043 len=3577	0.00008	0.01093	0.00001	0.00034	83	6
k127_2028575 flag=0 multi=23.9120 len=1365	0.00008	0.01124	0.00001	0.00075	83	6
k127_2111859 flag=1 multi=13.0000 len=3717	0.00008	0.01105	0.00000	0.00072	83	5
k127_4287437 flag=1 multi=25.0000 len=1634	0.00008	0.01077	0.00000	0.00036	83	4
k127_3805215 flag=1 multi=39.0000 len=4645	0.00008	0.01073	0.00000	0.00023	83	4
k127_234119 flag=0 multi=92.1564 len=15964	0.00008	0.01163	0.00000	0.00059	83	4
k127_427449 flag=1 multi=43.0000 len=2946	0.00008	0.01098	0.00000	0.00016	83	2
k127_4003164 flag=1 multi=25.0000 len=4708	0.00008	0.01020	0.00000	0.00019	83	2
k127_26357 flag=0 multi=82.8393 len=1110	0.00008	0.01103	0.00000	0.00027	83	2
k127_1664912 flag=0 multi=72.0000 len=1168	0.00008	0.01141	0.00000	0.00011	83	2
k127_628656 flag=1 multi=12.0000 len=3065	0.00008	0.01035	0.00000	0.00007	83	1
k127_4269037 flag=1 multi=18.0000 len=3579	0.00008	0.01012	0.00000	0.00005	83	1
k127_3156199 flag=1 multi=48.7685 len=4171	0.00008	0.01116	0.00000	0.00015	83	1
k127_2848775 flag=1 multi=27.0000 len=3558	0.00008	0.01046	0.00000	0.00004	83	1
k127_1398584 flag=1 multi=28.0000 len=2919	0.00008	0.01082	0.00000	0.00011	83	1
k127_5626478 flag=1 multi=30.0000 len=2632	0.00008	0.01192	0.00000	0.00000	83	0
k127_5466591 flag=1 multi=17.0000 len=2863	0.00008	0.01045	0.00000	0.00000	83	0
k127_5465906 flag=1 multi=20.7916 len=1667	0.00008	0.01138	0.00000	0.00000	83	0
k127_5232432 flag=1 multi=11.0000 len=2939	0.00008	0.01149	0.00000	0.00000	83	0
k127_5105324 flag=1 multi=10.6219 len=3301	0.00008	0.01118	0.00000	0.00000	83	0
k127_4965515 flag=0 multi=97.4580 len=6802	0.00008	0.01069	0.00000	0.00000	83	0
k127_4899166 flag=1 multi=42.6413 len=3166	0.00008	0.01104	0.00000	0.00000	83	0
k127_465877 flag=1 multi=11.0000 len=3408	0.00008	0.01099	0.00000	0.00000	83	0
k127_4252727 flag=1 multi=73.0000 len=3173	0.00008	0.01116	0.00000	0.00000	83	0
k127_4061397 flag=1 multi=41.0000 len=2641	0.00008	0.01088	0.00000	0.00000	83	0
k127_3924008 flag=1 multi=29.0000 len=2051	0.00008	0.01141	0.00000	0.00000	83	0
k127_3897646 flag=1 multi=32.0000 len=4798	0.00008	0.01126	0.00000	0.00000	83	0
k127_3519028 flag=1 multi=81.0000 len=3223	0.00008	0.01112	0.00000	0.00000	83	0
k127_3485820 flag=1 multi=17.0000 len=3213	0.00008	0.01127	0.00000	0.00000	83	0
k127_3454708 flag=0 multi=66.0000 len=2780	0.00008	0.01147	0.00000	0.00000	83	0
k127_3278338 flag=1 multi=22.0000 len=3058	0.00008	0.01152	0.00000	0.00000	83	0
k127_3220775 flag=1 multi=12.0000 len=3012	0.00008	0.01159	0.00000	0.00000	83	0
k127_1782776 flag=1 multi=21.0000 len=2914	0.00008	0.01115	0.00000	0.00000	83	0
k127_1300092 flag=1 multi=17.0000 len=2943	0.00008	0.01111	0.00000	0.00000	83	0
k127_1204279 flag=1 multi=24.0000 len=3219	0.00008	0.01006	0.00000	0.00000	83	0
k127_115086 flag=0 multi=34.0982 len=6484	0.00008	0.01091	0.00000	0.00000	83	0
k127_539636 flag=0 multi=141.1185 len=12372	0.00008	0.01048	0.00002	0.00365	82	27
k127_253939 flag=1 multi=10.0000 len=2952	0.00008	0.01060	0.00001	0.00063	82	8
k127_460674 flag=1 multi=100.3632 len=14517	0.00008	0.01072	0.00000	0.00046	82	4
k127_708273 flag=1 multi=11.8478 len=5115	0.00008	0.01109	0.00000	0.00017	82	2
k127_2516826 flag=0 multi=58.0116 len=26744	0.00008	0.01078	0.00000	0.00029	82	2
k127_1419994 flag=1 multi=19.0000 len=3619	0.00008	0.01030	0.00000	0.00028	82	2
k127_4581007 flag=1 multi=108.0000 len=1231	0.00008	0.00996	0.00000	0.00008	82	1
k127_402776 flag=1 multi=18.0000 len=2384	0.00008	0.01055	0.00000	0.00005	82	1
k127_232554 flag=1 multi=12.0000 len=2616	0.00008	0.01154	0.00000	0.00011	82	1
k127_1826807 flag=1 multi=122.8768 len=1888	0.00008	0.01093	0.00000	0.00015	82	1
k127_958889 flag=1 multi=19.0000 len=3590	0.00008	0.01138	0.00000	0.00000	82	0
k127_932859 flag=1 multi=35.5891 len=2422	0.00008	0.01129	0.00000	0.00000	82	0
k127_5939917 flag=1 multi=14.0000 len=2560	0.00008	0.01015	0.00000	0.00000	82	0
k127_5586497 flag=1 multi=11.0000 len=3207	0.00008	0.01070	0.00000	0.00000	82	0
k127_5410141 flag=1 multi=68.3048 len=3844	0.00008	0.01088	0.00000	0.00000	82	0
k127_5218164 flag=1 multi=144.0000 len=2619	0.00008	0.01105	0.00000	0.00000	82	0
k127_5040436 flag=1 multi=11.0000 len=2810	0.00008	0.01012	0.00000	0.00000	82	0
k127_5033421 flag=1 multi=113.0000 len=1222	0.00008	0.01079	0.00000	0.00000	82	0
k127_4934302 flag=1 multi=57.0000 len=3305	0.00008	0.01039	0.00000	0.00000	82	0
k127_473292 flag=1 multi=39.0000 len=2674	0.00008	0.01098	0.00000	0.00000	82	0
k127_4693277 flag=1 multi=42.0000 len=2657	0.00008	0.01075	0.00000	0.00000	82	0
k127_4594695 flag=1 multi=32.0000 len=2620	0.00008	0.01106	0.00000	0.00000	82	0
k127_4303261 flag=1 multi=17.0000 len=2503	0.00008	0.01088	0.00000	0.00000	82	0
k127_3448727 flag=1 multi=18.0000 len=4063	0.00008	0.01124	0.00000	0.00000	82	0
k127_3123652 flag=1 multi=24.0000 len=2524	0.00008	0.01103	0.00000	0.00000	82	0
k127_2962773 flag=1 multi=18.0000 len=2587	0.00008	0.01050	0.00000	0.00000	82	0
k127_28593 flag=1 multi=93.0000 len=2822	0.00008	0.01083	0.00000	0.00000	82	0
k127_2696399 flag=1 multi=12.0000 len=2548	0.00008	0.01089	0.00000	0.00000	82	0
k127_2478984 flag=1 multi=16.0000 len=3052	0.00008	0.01052	0.00000	0.00000	82	0
k127_2340638 flag=1 multi=30.1438 len=3596	0.00008	0.01059	0.00000	0.00000	82	0
k127_1860935 flag=1 multi=12.0000 len=3000	0.00008	0.01099	0.00000	0.00000	82	0
k127_1678477 flag=1 multi=56.0000 len=3462	0.00008	0.01002	0.00000	0.00000	82	0
k127_1516280 flag=1 multi=61.7836 len=13220	0.00008	0.01092	0.00000	0.00000	82	0
k127_129972 flag=1 multi=10.0000 len=4085	0.00008	0.00954	0.00000	0.00000	82	0
k127_3323080 flag=0 multi=33.0000 len=1134	0.00007	0.01071	0.00006	0.00735	81	66
k127_1412349 flag=0 multi=47.3152 len=1304	0.00007	0.01109	0.00002	0.00289	81	23
k127_4517822 flag=0 multi=48.2786 len=1997	0.00007	0.01127	0.00002	0.00221	81	18
k127_1467451 flag=0 multi=124.3854 len=8444	0.00007	0.01058	0.00001	0.00124	81	9
k127_2141328 flag=1 multi=41.0000 len=3162	0.00007	0.01138	0.00001	0.00109	81	8
k127_733585 flag=1 multi=10.0000 len=4745	0.00007	0.01103	0.00000	0.00055	81	5
k127_663109 flag=0 multi=43.8299 len=37601	0.00007	0.00966	0.00000	0.00045	81	5
k127_5844734 flag=1 multi=32.0000 len=3450	0.00007	0.01021	0.00000	0.00034	81	3
k127_198538 flag=1 multi=47.0000 len=2849	0.00007	0.01120	0.00000	0.00043	81	3
k127_1914753 flag=1 multi=28.0000 len=10947	0.00007	0.01014	0.00000	0.00015	81	3
k127_914472 flag=0 multi=61.9629 len=10798	0.00007	0.01119	0.00000	0.00020	81	2
k127_5666736 flag=1 multi=13.0000 len=3790	0.00007	0.01028	0.00000	0.00004	81	1
k127_558523 flag=1 multi=39.3283 len=2625	0.00007	0.01097	0.00000	0.00014	81	1
k127_2562424 flag=1 multi=54.2560 len=2557	0.00007	0.01129	0.00000	0.00012	81	1
k127_2243163 flag=1 multi=16.0000 len=4119	0.00007	0.01086	0.00000	0.00015	81	1
k127_1969703 flag=0 multi=92.9232 len=4450	0.00007	0.01035	0.00000	0.00014	81	1
k127_1708738 flag=0 multi=16.0223 len=11537	0.00007	0.01009	0.00000	0.00008	81	1
k127_1607446 flag=1 multi=25.0000 len=1522	0.00007	0.01052	0.00000	0.00005	81	1
k127_5626310 flag=1 multi=19.0000 len=4180	0.00007	0.01056	0.00000	0.00000	81	0
k127_544584 flag=1 multi=25.0000 len=2591	0.00007	0.01041	0.00000	0.00000	81	0
k127_5232303 flag=1 multi=10.0000 len=3094	0.00007	0.00994	0.00000	0.00000	81	0
k127_47905 flag=1 multi=15.0000 len=3345	0.00007	0.01011	0.00000	0.00000	81	0
k127_4360842 flag=1 multi=41.0000 len=2721	0.00007	0.01099	0.00000	0.00000	81	0
k127_4308691 flag=1 multi=13.0000 len=4207	0.00007	0.01108	0.00000	0.00000	81	0
k127_3966404 flag=1 multi=25.0000 len=5079	0.00007	0.01060	0.00000	0.00000	81	0
k127_3868254 flag=1 multi=14.0000 len=4572	0.00007	0.01082	0.00000	0.00000	81	0
k127_3598216 flag=1 multi=14.0000 len=3441	0.00007	0.01066	0.00000	0.00000	81	0
k127_357070 flag=1 multi=40.0000 len=2722	0.00007	0.01025	0.00000	0.00000	81	0
k127_3372787 flag=1 multi=108.0000 len=1127	0.00007	0.01093	0.00000	0.00000	81	0
k127_3133567 flag=1 multi=15.0000 len=2762	0.00007	0.01084	0.00000	0.00000	81	0
k127_3117763 flag=1 multi=18.0000 len=1060	0.00007	0.01099	0.00000	0.00000	81	0
k127_2994230 flag=0 multi=25.1890 len=1037	0.00007	0.01073	0.00000	0.00000	81	0
k127_2902500 flag=1 multi=39.0000 len=2605	0.00007	0.01023	0.00000	0.00000	81	0
k127_268143 flag=0 multi=40.5235 len=1550	0.00007	0.01153	0.00000	0.00000	81	0
k127_2505104 flag=1 multi=12.0000 len=2609	0.00007	0.01036	0.00000	0.00000	81	0
k127_2245224 flag=1 multi=13.0000 len=3120	0.00007	0.01098	0.00000	0.00000	81	0
k127_2199206 flag=1 multi=9.0000 len=3157	0.00007	0.01082	0.00000	0.00000	81	0
k127_20763 flag=1 multi=55.0000 len=1894	0.00007	0.01060	0.00000	0.00000	81	0
k127_2023531 flag=0 multi=37.6612 len=1219	0.00007	0.01081	0.00000	0.00000	81	0
k127_1941664 flag=1 multi=30.0000 len=1071	0.00007	0.01103	0.00000	0.00000	81	0
k127_1900433 flag=1 multi=16.0000 len=2954	0.00007	0.01046	0.00000	0.00000	81	0
k127_1438697 flag=1 multi=19.0000 len=1396	0.00007	0.01021	0.00000	0.00000	81	0
k127_1275372 flag=0 multi=62.0868 len=11800	0.00007	0.01027	0.00000	0.00000	81	0
k127_1053376 flag=1 multi=36.1588 len=1349	0.00007	0.01134	0.00000	0.00000	81	0
k127_1998248 flag=0 multi=56.8543 len=1143	0.00007	0.01091	0.00003	0.00466	80	33
k127_1950446 flag=0 multi=57.2909 len=1794	0.00007	0.01082	0.00002	0.00338	80	27
k127_3058081 flag=0 multi=158.0749 len=13286	0.00007	0.01014	0.00002	0.00290	80	22
k127_5415072 flag=1 multi=67.9299 len=8473	0.00007	0.00957	0.00001	0.00113	80	12
k127_2684213 flag=0 multi=62.9682 len=1258	0.00007	0.01087	0.00000	0.00057	80	5
k127_1033552 flag=1 multi=74.8148 len=1493	0.00007	0.01048	0.00000	0.00055	80	5
k127_2717852 flag=1 multi=27.0000 len=1597	0.00007	0.01042	0.00000	0.00044	80	4
k127_5257628 flag=1 multi=101.0000 len=1064	0.00007	0.01072	0.00000	0.00026	80	2
k127_4750284 flag=0 multi=58.0052 len=4706	0.00007	0.01000	0.00000	0.00016	80	2
k127_3508890 flag=1 multi=33.0000 len=1452	0.00007	0.01063	0.00000	0.00029	80	2
k127_1846857 flag=1 multi=40.0000 len=3778	0.00007	0.01104	0.00000	0.00021	80	2
k127_1041325 flag=1 multi=64.0497 len=1334	0.00007	0.01101	0.00000	0.00028	80	2
k127_99075 flag=1 multi=22.0000 len=2335	0.00007	0.01062	0.00000	0.00010	80	1
k127_856749 flag=1 multi=10.0000 len=2763	0.00007	0.00989	0.00000	0.00015	80	1
k127_5128254 flag=1 multi=103.0000 len=1605	0.00007	0.01088	0.00000	0.00004	80	1
k127_2807986 flag=1 multi=9.0000 len=3428	0.00007	0.01079	0.00000	0.00008	80	1
k127_2539432 flag=0 multi=37.0000 len=1489	0.00007	0.01069	0.00000	0.00012	80	1
k127_2504143 flag=1 multi=9.0000 len=2903	0.00007	0.01055	0.00000	0.00004	80	1
k127_181912 flag=1 multi=33.0000 len=1154	0.00007	0.01097	0.00000	0.00015	80	1
k127_1733501 flag=1 multi=46.0000 len=2689	0.00007	0.01024	0.00000	0.00006	80	1
k127_883838 flag=1 multi=31.0000 len=3341	0.00007	0.01060	0.00000	0.00000	80	0
k127_5876477 flag=1 multi=17.4474 len=2637	0.00007	0.01082	0.00000	0.00000	80	0
k127_5637716 flag=1 multi=46.0000 len=1159	0.00007	0.01038	0.00000	0.00000	80	0
k127_5395284 flag=1 multi=61.3388 len=2305	0.00007	0.01055	0.00000	0.00000	80	0
k127_5376731 flag=1 multi=221.0000 len=2045	0.00007	0.01103	0.00000	0.00000	80	0
k127_5246868 flag=1 multi=12.0000 len=3718	0.00007	0.01105	0.00000	0.00000	80	0
k127_5245613 flag=1 multi=34.0000 len=2579	0.00007	0.01056	0.00000	0.00000	80	0
k127_4942908 flag=1 multi=15.0000 len=2805	0.00007	0.01026	0.00000	0.00000	80	0
k127_4797007 flag=1 multi=26.0000 len=4038	0.00007	0.01070	0.00000	0.00000	80	0
k127_4645562 flag=1 multi=37.0000 len=2570	0.00007	0.01078	0.00000	0.00000	80	0
k127_4529309 flag=1 multi=33.0000 len=3266	0.00007	0.01081	0.00000	0.00000	80	0
k127_3833111 flag=1 multi=23.0000 len=3269	0.00007	0.01039	0.00000	0.00000	80	0
k127_3826323 flag=1 multi=11.0000 len=3623	0.00007	0.01062	0.00000	0.00000	80	0
k127_3722831 flag=1 multi=15.0000 len=2663	0.00007	0.01114	0.00000	0.00000	80	0
k127_3637591 flag=1 multi=13.0000 len=1110	0.00007	0.01011	0.00000	0.00000	80	0
k127_3516424 flag=1 multi=36.0000 len=3160	0.00007	0.01049	0.00000	0.00000	80	0
k127_3454644 flag=1 multi=17.3786 len=2589	0.00007	0.01034	0.00000	0.00000	80	0
k127_3334553 flag=1 multi=56.0000 len=2516	0.00007	0.01092	0.00000	0.00000	80	0
k127_3023238 flag=1 multi=15.0000 len=2640	0.00007	0.01058	0.00000	0.00000	80	0
k127_2731423 flag=1 multi=34.0000 len=3719	0.00007	0.01102	0.00000	0.00000	80	0
k127_2522686 flag=1 multi=23.0000 len=2593	0.00007	0.01023	0.00000	0.00000	80	0
k127_2413829 flag=0 multi=90.0156 len=7736	0.00007	0.01041	0.00000	0.00000	80	0
k127_212162 flag=1 multi=24.0000 len=2062	0.00007	0.01090	0.00000	0.00000	80	0
k127_2099017 flag=1 multi=13.0000 len=2550	0.00007	0.01060	0.00000	0.00000	80	0
k127_1569730 flag=0 multi=25.0000 len=1415	0.00007	0.01036	0.00000	0.00000	80	0
k127_1545151 flag=1 multi=68.0000 len=1412	0.00007	0.01063	0.00000	0.00000	80	0
k127_4189919 flag=1 multi=218.9337 len=1032	0.00007	0.00995	0.00002	0.00186	79	17
k127_1041569 flag=1 multi=30.0000 len=2479	0.00007	0.01044	0.00001	0.00104	79	9
k127_2847697 flag=1 multi=15.0000 len=3128	0.00007	0.01023	0.00000	0.00066	79	5
k127_2747722 flag=1 multi=118.0000 len=1377	0.00007	0.01009	0.00000	0.00029	79	4
k127_2494293 flag=1 multi=55.0000 len=1495	0.00007	0.00985	0.00000	0.00045	79	4
k127_636936 flag=1 multi=36.0370 len=1450	0.00007	0.01091	0.00000	0.00009	79	2
k127_574309 flag=1 multi=95.0000 len=2850	0.00007	0.01051	0.00000	0.00024	79	2
k127_3629207 flag=1 multi=37.0000 len=3390	0.00007	0.01068	0.00000	0.00011	79	2
k127_914575 flag=1 multi=54.0000 len=1235	0.00007	0.01096	0.00000	0.00005	79	1
k127_897954 flag=1 multi=77.0000 len=2998	0.00007	0.01085	0.00000	0.00015	79	1
k127_4311996 flag=1 multi=19.0000 len=3116	0.00007	0.01064	0.00000	0.00005	79	1
k127_2581372 flag=1 multi=78.0000 len=2667	0.00007	0.01025	0.00000	0.00006	79	1
k127_1051943 flag=1 multi=26.0000 len=5807	0.00007	0.01078	0.00000	0.00015	79	1
k127_967478 flag=0 multi=115.4662 len=3585	0.00007	0.01094	0.00000	0.00000	79	0
k127_595134 flag=1 multi=46.0000 len=1541	0.00007	0.01011	0.00000	0.00000	79	0
