#name	%unambiguousReads	unambiguousMB	%ambiguousReads	ambiguousMB	unambiguousReads	ambiguousReads
k127_5066047 flag=1 multi=53.0000 len=18268	0.00022	0.03633	0.00002	0.00269	280	26
k127_4030247 flag=0 multi=92.9190 len=8264	0.00022	0.03576	0.00002	0.00316	280	26
k127_464873 flag=1 multi=127.0000 len=1650	0.00022	0.03634	0.00000	0.00000	280	0
k127_2530060 flag=1 multi=18.0000 len=3470	0.00022	0.03682	0.00000	0.00000	280	0
k127_1608038 flag=0 multi=68.9433 len=6036	0.00022	0.03629	0.00004	0.00700	279	55
k127_2877396 flag=0 multi=87.4106 len=4947	0.00022	0.03543	0.00002	0.00306	279	26
k127_1230781 flag=0 multi=63.6807 len=46237	0.00022	0.03562	0.00002	0.00287	279	23
k127_1530821 flag=0 multi=20.3496 len=1992	0.00022	0.03768	0.00002	0.00247	279	21
k127_3486957 flag=1 multi=35.0000 len=1841	0.00022	0.03643	0.00001	0.00162	279	14
k127_199316 flag=0 multi=86.9284 len=2656	0.00022	0.03678	0.00000	0.00035	279	6
k127_4610724 flag=1 multi=16.0000 len=3040	0.00022	0.03687	0.00000	0.00008	279	1
k127_3072222 flag=1 multi=63.0000 len=1173	0.00022	0.03566	0.00000	0.00005	279	1
k127_5230035 flag=1 multi=9.0000 len=2861	0.00022	0.03621	0.00000	0.00000	279	0
k127_4212372 flag=0 multi=146.1658 len=1243	0.00022	0.03442	0.00000	0.00000	279	0
k127_5191971 flag=1 multi=12.0000 len=3260	0.00022	0.03656	0.00003	0.00300	278	34
k127_2303745 flag=0 multi=35.1205 len=3879	0.00022	0.03564	0.00002	0.00252	278	21
k127_176775 flag=1 multi=9.0000 len=2505	0.00022	0.03644	0.00000	0.00031	278	3
k127_5629635 flag=1 multi=6.0000 len=4323	0.00022	0.03686	0.00000	0.00017	278	2
k127_2071340 flag=1 multi=12.0000 len=2980	0.00022	0.03698	0.00000	0.00009	278	2
k127_4232166 flag=1 multi=51.0481 len=3078	0.00022	0.03492	0.00000	0.00009	278	1
k127_1468597 flag=1 multi=32.8477 len=15495	0.00022	0.03652	0.00000	0.00006	278	1
k127_3009103 flag=1 multi=34.0000 len=19967	0.00022	0.03795	0.00005	0.00824	277	60
k127_1664869 flag=1 multi=37.0000 len=49897	0.00022	0.03197	0.00005	0.00718	277	60
k127_4409356 flag=0 multi=31.9806 len=12936	0.00022	0.03557	0.00002	0.00323	277	28
k127_2821747 flag=0 multi=116.8660 len=6448	0.00022	0.03422	0.00002	0.00280	277	23
k127_123370 flag=0 multi=172.9708 len=3075	0.00022	0.03711	0.00001	0.00226	277	19
k127_3965657 flag=1 multi=21.0000 len=5039	0.00022	0.03430	0.00001	0.00141	277	13
k127_3773388 flag=0 multi=67.0130 len=16481	0.00022	0.03584	0.00000	0.00070	277	6
k127_3270683 flag=1 multi=36.6555 len=6159	0.00022	0.03629	0.00000	0.00044	277	4
k127_2105477 flag=1 multi=183.0000 len=1104	0.00022	0.03724	0.00000	0.00032	277	3
k127_4645593 flag=0 multi=95.4014 len=5389	0.00022	0.03623	0.00000	0.00009	277	1
k127_4372206 flag=1 multi=57.0000 len=1401	0.00022	0.03620	0.00000	0.00000	277	0
k127_4169885 flag=1 multi=37.6851 len=11884	0.00022	0.03919	0.00000	0.00000	277	0
k127_2067216 flag=1 multi=11.0000 len=3807	0.00022	0.03823	0.00000	0.00000	277	0
k127_1257094 flag=1 multi=15.0000 len=2747	0.00022	0.03697	0.00000	0.00000	277	0
k127_1225117 flag=1 multi=9.0000 len=3477	0.00022	0.03622	0.00000	0.00000	277	0
k127_5288535 flag=1 multi=15.3940 len=2949	0.00022	0.03616	0.00004	0.00671	276	51
k127_5266881 flag=1 multi=75.6437 len=7428	0.00022	0.03614	0.00004	0.00605	276	47
k127_5053402 flag=0 multi=216.4766 len=1451	0.00022	0.03689	0.00003	0.00541	276	41
k127_2609577 flag=0 multi=55.9976 len=36324	0.00022	0.03763	0.00003	0.00425	276	34
k127_5491937 flag=0 multi=45.4702 len=54577	0.00022	0.03385	0.00002	0.00256	276	30
k127_358369 flag=0 multi=44.0349 len=95573	0.00022	0.03294	0.00002	0.00294	276	29
k127_5088044 flag=1 multi=26.0000 len=4591	0.00022	0.03431	0.00002	0.00206	276	20
k127_4749134 flag=0 multi=57.0180 len=2188	0.00022	0.03381	0.00001	0.00088	276	9
k127_1595979 flag=1 multi=57.3285 len=2797	0.00022	0.03537	0.00001	0.00070	276	9
k127_46385 flag=1 multi=52.2309 len=6181	0.00022	0.03612	0.00000	0.00041	276	4
k127_2593676 flag=1 multi=73.8364 len=2095	0.00022	0.03568	0.00000	0.00041	276	4
k127_5173800 flag=1 multi=19.0000 len=3160	0.00022	0.03711	0.00000	0.00041	276	3
k127_609519 flag=1 multi=32.0000 len=4265	0.00022	0.03528	0.00000	0.00019	276	2
k127_268884 flag=1 multi=11.0000 len=3233	0.00022	0.03684	0.00000	0.00010	276	2
k127_5319876 flag=0 multi=25.0000 len=2438	0.00022	0.03661	0.00000	0.00005	276	1
k127_2081300 flag=1 multi=10.0000 len=3193	0.00022	0.03639	0.00000	0.00005	276	1
k127_1960452 flag=1 multi=82.3995 len=28591	0.00022	0.03417	0.00000	0.00005	276	1
k127_5302866 flag=1 multi=20.0000 len=3535	0.00022	0.03696	0.00000	0.00000	276	0
k127_3925287 flag=1 multi=16.0000 len=2045	0.00022	0.03551	0.00000	0.00000	276	0
k127_3817807 flag=1 multi=6.0000 len=3386	0.00022	0.03673	0.00000	0.00000	276	0
k127_3090624 flag=1 multi=41.0000 len=7876	0.00022	0.03798	0.00000	0.00000	276	0
k127_1726618 flag=1 multi=107.0000 len=7292	0.00022	0.03530	0.00005	0.00859	275	67
k127_4876283 flag=1 multi=35.6287 len=6820	0.00022	0.03370	0.00004	0.00652	275	56
k127_1615741 flag=1 multi=107.8918 len=2539	0.00022	0.03467	0.00004	0.00658	275	56
k127_2851283 flag=0 multi=123.9704 len=2631	0.00022	0.03332	0.00003	0.00328	275	34
k127_5580007 flag=1 multi=20.0000 len=4744	0.00022	0.03446	0.00000	0.00013	275	2
k127_3403915 flag=0 multi=150.4726 len=2319	0.00022	0.03552	0.00000	0.00026	275	2
k127_5568 flag=1 multi=43.7831 len=2538	0.00022	0.03513	0.00000	0.00007	275	1
k127_4994850 flag=1 multi=64.0000 len=2832	0.00022	0.03685	0.00000	0.00000	275	0
k127_4958190 flag=0 multi=32.1607 len=1247	0.00022	0.03664	0.00000	0.00000	275	0
k127_4916807 flag=1 multi=81.0000 len=4532	0.00022	0.03617	0.00000	0.00000	275	0
k127_3915995 flag=0 multi=47.0000 len=2689	0.00022	0.03688	0.00000	0.00000	275	0
k127_3413315 flag=1 multi=46.0000 len=70171	0.00022	0.03097	0.00004	0.00513	274	55
k127_3200602 flag=1 multi=100.0000 len=6341	0.00022	0.03644	0.00004	0.00652	274	48
k127_1241469 flag=1 multi=40.7654 len=15371	0.00022	0.03320	0.00004	0.00576	274	47
k127_5252460 flag=1 multi=11.0000 len=3115	0.00022	0.03326	0.00003	0.00482	274	40
k127_3684716 flag=0 multi=54.0000 len=43174	0.00022	0.03349	0.00003	0.00349	274	32
k127_5643327 flag=1 multi=29.0000 len=1001	0.00022	0.03797	0.00002	0.00308	274	22
k127_3769010 flag=0 multi=44.8838 len=35878	0.00022	0.03407	0.00002	0.00241	274	20
k127_5237106 flag=1 multi=76.8640 len=1825	0.00022	0.03733	0.00001	0.00114	274	8
k127_3037694 flag=1 multi=59.0000 len=2776	0.00022	0.03604	0.00001	0.00055	274	7
k127_1568570 flag=0 multi=174.6167 len=2180	0.00022	0.03494	0.00000	0.00065	274	5
k127_430725 flag=0 multi=132.2573 len=1779	0.00022	0.03612	0.00000	0.00015	274	2
k127_444784 flag=0 multi=98.5834 len=5648	0.00022	0.03637	0.00000	0.00000	274	0
k127_1587390 flag=1 multi=34.0000 len=4291	0.00022	0.03577	0.00000	0.00000	274	0
k127_2277506 flag=0 multi=43.7919 len=23418	0.00021	0.03742	0.00004	0.00700	273	53
k127_1935158 flag=1 multi=52.0000 len=1780	0.00021	0.03469	0.00003	0.00501	273	40
k127_1631955 flag=1 multi=25.0000 len=4842	0.00021	0.03477	0.00002	0.00216	273	21
k127_5175950 flag=1 multi=50.0000 len=8479	0.00021	0.03518	0.00001	0.00129	273	11
k127_2009568 flag=1 multi=14.0000 len=2862	0.00021	0.03480	0.00000	0.00021	273	4
k127_4241196 flag=1 multi=9.0000 len=2967	0.00021	0.03622	0.00000	0.00014	273	2
k127_1452757 flag=1 multi=41.0000 len=2978	0.00021	0.03585	0.00000	0.00018	273	2
k127_898090 flag=1 multi=73.1689 len=2329	0.00021	0.03692	0.00000	0.00000	273	0
k127_3416322 flag=1 multi=101.0000 len=3907	0.00021	0.03600	0.00000	0.00000	273	0
k127_2799871 flag=1 multi=57.0000 len=1352	0.00021	0.03753	0.00000	0.00000	273	0
k127_5693714 flag=1 multi=144.3020 len=3773	0.00021	0.03531	0.00004	0.00574	272	50
k127_3734488 flag=1 multi=50.0000 len=3209	0.00021	0.03551	0.00002	0.00407	272	31
k127_2325412 flag=1 multi=166.1409 len=16434	0.00021	0.03507	0.00002	0.00343	272	27
k127_3269449 flag=1 multi=76.8558 len=13192	0.00021	0.03386	0.00002	0.00261	272	23
k127_433161 flag=0 multi=68.5431 len=38903	0.00021	0.03302	0.00001	0.00166	272	16
k127_4980796 flag=1 multi=107.4718 len=8127	0.00021	0.03524	0.00001	0.00199	272	15
k127_1518517 flag=1 multi=126.2260 len=19733	0.00021	0.03383	0.00001	0.00175	272	14
k127_5199988 flag=1 multi=23.0000 len=3265	0.00021	0.03630	0.00000	0.00055	272	6
k127_4380216 flag=1 multi=34.3205 len=2626	0.00021	0.03574	0.00000	0.00051	272	5
k127_4274179 flag=1 multi=13.0000 len=3205	0.00021	0.03629	0.00000	0.00046	272	5
k127_3792258 flag=1 multi=12.0000 len=2982	0.00021	0.03628	0.00000	0.00030	272	4
k127_1675906 flag=1 multi=69.0000 len=5124	0.00021	0.03453	0.00000	0.00004	272	1
k127_4854331 flag=1 multi=11.0000 len=2629	0.00021	0.03767	0.00000	0.00000	272	0
k127_3476907 flag=1 multi=10.0000 len=3741	0.00021	0.03656	0.00000	0.00000	272	0
k127_2492855 flag=1 multi=77.8047 len=4951	0.00021	0.03588	0.00005	0.00779	271	63
k127_3679054 flag=1 multi=78.0000 len=1250	0.00021	0.03603	0.00005	0.00765	271	60
k127_180550 flag=1 multi=137.2748 len=2951	0.00021	0.03359	0.00004	0.00524	271	49
k127_1776423 flag=0 multi=52.9762 len=61491	0.00021	0.03314	0.00003	0.00560	271	42
k127_3002491 flag=0 multi=112.0198 len=10629	0.00021	0.03460	0.00003	0.00409	271	37
k127_2048212 flag=0 multi=61.0406 len=16849	0.00021	0.03574	0.00002	0.00362	271	27
k127_5773859 flag=1 multi=113.0000 len=1279	0.00021	0.03554	0.00001	0.00105	271	9
k127_1359376 flag=1 multi=59.3442 len=6060	0.00021	0.03522	0.00001	0.00085	271	8
k127_2075326 flag=1 multi=17.0000 len=3329	0.00021	0.03594	0.00000	0.00041	271	6
k127_3545579 flag=1 multi=38.0000 len=2994	0.00021	0.03586	0.00000	0.00029	271	4
k127_3332738 flag=1 multi=152.0286 len=1142	0.00021	0.03432	0.00000	0.00031	271	4
k127_1020908 flag=0 multi=61.8738 len=1656	0.00021	0.03526	0.00000	0.00050	271	4
k127_3338192 flag=0 multi=99.8444 len=2113	0.00021	0.03641	0.00000	0.00024	271	2
k127_258643 flag=1 multi=10.0000 len=3248	0.00021	0.03539	0.00000	0.00007	271	1
k127_97062 flag=1 multi=13.0000 len=2840	0.00021	0.03624	0.00000	0.00000	271	0
k127_3919368 flag=1 multi=10.0000 len=2806	0.00021	0.03622	0.00000	0.00000	271	0
k127_124153 flag=0 multi=45.0278 len=12994	0.00021	0.03355	0.00003	0.00467	270	34
k127_4824963 flag=0 multi=234.8248 len=1697	0.00021	0.03439	0.00001	0.00227	270	18
k127_4935344 flag=0 multi=18.0000 len=1502	0.00021	0.03549	0.00001	0.00117	270	11
k127_34035 flag=1 multi=35.0000 len=2593	0.00021	0.03459	0.00000	0.00026	270	3
k127_2602565 flag=0 multi=32.1162 len=1134	0.00021	0.03512	0.00000	0.00035	270	3
k127_5513439 flag=1 multi=28.0000 len=8562	0.00021	0.03561	0.00000	0.00006	270	1
k127_688116 flag=1 multi=20.0000 len=3179	0.00021	0.03618	0.00000	0.00000	270	0
k127_2569194 flag=1 multi=11.0000 len=3711	0.00021	0.03588	0.00000	0.00000	270	0
k127_2647396 flag=1 multi=314.6779 len=12373	0.00021	0.03445	0.00003	0.00438	269	38
k127_1194217 flag=1 multi=74.0000 len=2105	0.00021	0.03540	0.00002	0.00354	269	30
k127_104834 flag=0 multi=208.0003 len=50996	0.00021	0.03397	0.00002	0.00291	269	25
k127_5683946 flag=1 multi=12.0000 len=3049	0.00021	0.03575	0.00000	0.00000	269	0
k127_4696816 flag=1 multi=49.0000 len=2730	0.00021	0.03577	0.00000	0.00000	269	0
k127_414678 flag=1 multi=10.0000 len=3418	0.00021	0.03542	0.00000	0.00000	269	0
k127_1369927 flag=0 multi=137.2808 len=16513	0.00021	0.03284	0.00003	0.00441	268	37
k127_3921876 flag=1 multi=119.0000 len=1046	0.00021	0.03683	0.00002	0.00371	268	28
k127_5233865 flag=0 multi=98.8187 len=1567	0.00021	0.03552	0.00002	0.00282	268	25
k127_4038409 flag=1 multi=68.1187 len=3026	0.00021	0.03434	0.00001	0.00080	268	8
k127_511024 flag=0 multi=92.2994 len=4179	0.00021	0.03454	0.00000	0.00056	268	5
k127_4850897 flag=0 multi=197.0000 len=1565	0.00021	0.03391	0.00000	0.00025	268	4
k127_1602323 flag=0 multi=78.2460 len=17331	0.00021	0.03422	0.00000	0.00032	268	3
k127_4501118 flag=1 multi=81.0000 len=3757	0.00021	0.03519	0.00000	0.00010	268	2
k127_1036858 flag=1 multi=13.0000 len=2522	0.00021	0.03562	0.00000	0.00014	268	1
k127_4785885 flag=1 multi=11.0000 len=3201	0.00021	0.03528	0.00000	0.00000	268	0
k127_3653791 flag=1 multi=9.0000 len=3808	0.00021	0.03423	0.00000	0.00000	268	0
k127_2219555 flag=1 multi=123.0000 len=1960	0.00021	0.03374	0.00000	0.00000	268	0
k127_2009661 flag=1 multi=15.0000 len=3053	0.00021	0.03569	0.00000	0.00000	268	0
k127_1292897 flag=1 multi=9.0000 len=3244	0.00021	0.03467	0.00000	0.00000	268	0
k127_1968819 flag=0 multi=200.5987 len=19992	0.00021	0.03446	0.00003	0.00493	267	43
k127_4831230 flag=1 multi=37.2685 len=10525	0.00021	0.03387	0.00001	0.00145	267	15
k127_3009804 flag=1 multi=128.0000 len=1067	0.00021	0.03473	0.00001	0.00159	267	14
k127_39667 flag=1 multi=36.4444 len=5152	0.00021	0.03644	0.00001	0.00150	267	11
k127_2430623 flag=1 multi=164.7729 len=2408	0.00021	0.03527	0.00000	0.00035	267	4
k127_1105457 flag=0 multi=54.9311 len=8570	0.00021	0.03718	0.00000	0.00040	267	4
k127_3502697 flag=1 multi=16.0000 len=3807	0.00021	0.03617	0.00000	0.00006	267	1
k127_97280 flag=1 multi=15.0000 len=3070	0.00021	0.03615	0.00000	0.00000	267	0
k127_2741627 flag=0 multi=130.5980 len=1729	0.00021	0.03483	0.00000	0.00000	267	0
k127_1186595 flag=1 multi=27.0000 len=3305	0.00021	0.03516	0.00000	0.00000	267	0
k127_1050000 flag=1 multi=55.0000 len=2897	0.00021	0.03511	0.00000	0.00000	267	0
k127_3660753 flag=1 multi=204.3907 len=6498	0.00021	0.03471	0.00008	0.01382	266	108
k127_1847174 flag=1 multi=92.1868 len=10082	0.00021	0.03391	0.00006	0.00952	266	78
k127_3991842 flag=1 multi=41.6583 len=11675	0.00021	0.03399	0.00002	0.00369	266	31
k127_5580152 flag=0 multi=88.0000 len=1762	0.00021	0.03392	0.00000	0.00006	266	1
k127_1635506 flag=1 multi=90.3859 len=1288	0.00021	0.03445	0.00000	0.00015	266	1
k127_3598025 flag=0 multi=84.0317 len=1956	0.00021	0.03456	0.00000	0.00000	266	0
k127_3299018 flag=1 multi=15.0000 len=2769	0.00021	0.03627	0.00000	0.00000	266	0
k127_678188 flag=0 multi=80.5172 len=18842	0.00021	0.03318	0.00006	0.00874	265	76
k127_2436458 flag=1 multi=56.6992 len=2474	0.00021	0.03238	0.00004	0.00645	265	51
k127_5046804 flag=1 multi=33.3007 len=2608	0.00021	0.03464	0.00003	0.00509	265	39
k127_4967302 flag=1 multi=9.0000 len=3226	0.00021	0.03444	0.00003	0.00265	265	33
k127_1713503 flag=0 multi=46.6580 len=18913	0.00021	0.03256	0.00002	0.00242	265	20
k127_4931339 flag=1 multi=56.0000 len=2970	0.00021	0.03265	0.00001	0.00070	265	8
k127_1540574 flag=0 multi=105.2860 len=14510	0.00021	0.03143	0.00001	0.00060	265	8
k127_1813664 flag=1 multi=110.4097 len=1899	0.00021	0.03307	0.00000	0.00070	265	6
k127_639791 flag=1 multi=15.0000 len=2525	0.00021	0.03528	0.00000	0.00027	265	3
k127_2913577 flag=0 multi=30.5287 len=13734	0.00021	0.03646	0.00000	0.00021	265	2
k127_4213650 flag=1 multi=44.0022 len=9311	0.00021	0.03570	0.00000	0.00015	265	1
k127_337831 flag=1 multi=8.0000 len=3476	0.00021	0.03539	0.00000	0.00014	265	1
k127_5809252 flag=1 multi=7.0000 len=3861	0.00021	0.03519	0.00000	0.00000	265	0
k127_3542259 flag=1 multi=27.0000 len=3389	0.00021	0.03467	0.00000	0.00000	265	0
k127_4262809 flag=0 multi=70.0000 len=2465	0.00021	0.03443	0.00005	0.00782	264	68
k127_403618 flag=1 multi=26.0000 len=3964	0.00021	0.03401	0.00003	0.00422	264	39
k127_494661 flag=1 multi=121.0095 len=19317	0.00021	0.03200	0.00001	0.00193	264	17
k127_412077 flag=0 multi=150.1385 len=5519	0.00021	0.03375	0.00001	0.00200	264	17
k127_319515 flag=0 multi=318.6492 len=30748	0.00021	0.03322	0.00000	0.00060	264	6
k127_3294077 flag=0 multi=248.7301 len=1183	0.00021	0.03466	0.00000	0.00036	264	4
k127_3091675 flag=1 multi=67.6335 len=5660	0.00021	0.03350	0.00000	0.00044	264	3
k127_5453860 flag=1 multi=32.0000 len=3241	0.00021	0.03573	0.00000	0.00029	264	2
k127_3839954 flag=1 multi=88.0000 len=4972	0.00021	0.03396	0.00000	0.00000	264	0
k127_2069205 flag=1 multi=160.0000 len=2714	0.00021	0.03570	0.00000	0.00000	264	0
k127_2054375 flag=1 multi=8.0000 len=2903	0.00021	0.03450	0.00000	0.00000	264	0
k127_3755884 flag=1 multi=44.0000 len=11094	0.00021	0.03464	0.00006	0.00863	263	71
k127_2700432 flag=0 multi=72.0378 len=2271	0.00021	0.03375	0.00006	0.00883	263	71
k127_2124224 flag=1 multi=43.5992 len=51416	0.00021	0.03198	0.00002	0.00284	263	28
k127_2361873 flag=1 multi=44.0000 len=3093	0.00021	0.03326	0.00002	0.00296	263	26
k127_4359286 flag=0 multi=192.4989 len=1512	0.00021	0.03359	0.00002	0.00303	263	25
k127_3857574 flag=1 multi=32.1202 len=13387	0.00021	0.03637	0.00001	0.00203	263	16
k127_1213206 flag=1 multi=31.0000 len=7139	0.00021	0.03464	0.00001	0.00138	263	13
k127_2398136 flag=0 multi=9.0000 len=3577	0.00021	0.03445	0.00000	0.00011	263	1
k127_5629015 flag=0 multi=79.6957 len=1103	0.00021	0.03366	0.00000	0.00000	263	0
k127_3028662 flag=1 multi=19.0000 len=4086	0.00021	0.03480	0.00000	0.00000	263	0
k127_2869552 flag=1 multi=22.0000 len=3151	0.00021	0.03530	0.00000	0.00000	263	0
k127_2712012 flag=1 multi=11.0000 len=3335	0.00021	0.03428	0.00000	0.00000	263	0
k127_2652043 flag=1 multi=28.0000 len=2840	0.00021	0.03366	0.00000	0.00000	263	0
k127_2240228 flag=1 multi=198.3299 len=2234	0.00021	0.03383	0.00009	0.01431	262	117
k127_1104811 flag=0 multi=99.6139 len=25935	0.00021	0.03477	0.00003	0.00484	262	35
k127_4985152 flag=0 multi=47.5505 len=18618	0.00021	0.03299	0.00002	0.00282	262	26
k127_481656 flag=1 multi=92.7072 len=6774	0.00021	0.03304	0.00002	0.00294	262	25
k127_1353938 flag=1 multi=27.0025 len=2553	0.00021	0.03501	0.00001	0.00228	262	18
k127_4928848 flag=0 multi=79.0000 len=3016	0.00021	0.03334	0.00000	0.00058	262	4
k127_1658618 flag=0 multi=120.3598 len=3309	0.00021	0.03310	0.00000	0.00009	262	2
k127_1711468 flag=1 multi=157.8307 len=1976	0.00021	0.03360	0.00000	0.00011	262	1
k127_5253438 flag=0 multi=105.7450 len=1931	0.00021	0.03367	0.00000	0.00000	262	0
k127_3607385 flag=1 multi=29.0000 len=3466	0.00021	0.03337	0.00000	0.00000	262	0
k127_2554056 flag=0 multi=26.0000 len=3419	0.00021	0.03548	0.00000	0.00000	262	0
k127_445368 flag=0 multi=125.1607 len=7501	0.00020	0.03187	0.00001	0.00184	261	17
k127_3689208 flag=0 multi=88.9891 len=2050	0.00020	0.03459	0.00001	0.00158	261	12
k127_1290053 flag=1 multi=74.8029 len=23280	0.00020	0.03225	0.00001	0.00102	261	10
k127_4012463 flag=1 multi=105.0000 len=2161	0.00020	0.03391	0.00001	0.00129	261	9
k127_2752504 flag=0 multi=56.1853 len=39877	0.00020	0.03519	0.00001	0.00114	261	8
k127_994853 flag=0 multi=83.6198 len=1321	0.00020	0.03296	0.00000	0.00005	261	1
k127_733990 flag=1 multi=13.0000 len=3306	0.00020	0.03483	0.00000	0.00000	261	0
k127_562738 flag=1 multi=8.0000 len=3158	0.00020	0.03446	0.00000	0.00000	261	0
k127_5189898 flag=1 multi=7.0000 len=3538	0.00020	0.03430	0.00000	0.00000	261	0
k127_381964 flag=0 multi=109.1009 len=2010	0.00020	0.03579	0.00000	0.00000	261	0
k127_2275018 flag=1 multi=9.0000 len=2976	0.00020	0.03429	0.00000	0.00000	261	0
k127_1061487 flag=1 multi=8.0000 len=3206	0.00020	0.03470	0.00000	0.00000	261	0
k127_5350106 flag=1 multi=70.0000 len=6273	0.00020	0.03269	0.00004	0.00696	260	56
k127_2938379 flag=0 multi=114.3997 len=1398	0.00020	0.03141	0.00004	0.00553	260	55
k127_1776182 flag=0 multi=21.0054 len=6652	0.00020	0.03315	0.00003	0.00438	260	36
k127_3701159 flag=0 multi=113.6390 len=13643	0.00020	0.03149	0.00002	0.00304	260	28
k127_1162297 flag=1 multi=47.0000 len=12761	0.00020	0.03427	0.00002	0.00269	260	23
k127_1407185 flag=0 multi=8.0862 len=3248	0.00020	0.03332	0.00001	0.00195	260	19
k127_1897407 flag=1 multi=90.6619 len=13173	0.00020	0.03249	0.00001	0.00182	260	16
k127_1069806 flag=1 multi=133.3203 len=21607	0.00020	0.03252	0.00001	0.00110	260	10
k127_887846 flag=1 multi=89.0000 len=6558	0.00020	0.03434	0.00000	0.00079	260	6
k127_2605358 flag=0 multi=99.7949 len=14593	0.00020	0.03389	0.00000	0.00030	260	3
k127_2366619 flag=0 multi=94.0499 len=11451	0.00020	0.03250	0.00000	0.00035	260	3
k127_449232 flag=0 multi=99.2599 len=11302	0.00020	0.03168	0.00000	0.00026	260	2
k127_2877640 flag=1 multi=15.0000 len=2733	0.00020	0.03391	0.00000	0.00013	260	2
k127_2226811 flag=1 multi=33.0000 len=2980	0.00020	0.03435	0.00000	0.00009	260	1
k127_727011 flag=1 multi=38.0000 len=3969	0.00020	0.03356	0.00000	0.00000	260	0
k127_2070769 flag=1 multi=62.0000 len=2659	0.00020	0.03417	0.00000	0.00000	260	0
k127_1827770 flag=1 multi=69.0000 len=1705	0.00020	0.03318	0.00000	0.00000	260	0
k127_2295696 flag=1 multi=69.9815 len=34304	0.00020	0.02980	0.00001	0.00133	259	15
k127_2972296 flag=1 multi=32.0000 len=4575	0.00020	0.03319	0.00000	0.00061	259	5
k127_2724559 flag=0 multi=126.3540 len=7246	0.00020	0.03178	0.00000	0.00036	259	5
k127_805860 flag=1 multi=51.0000 len=4336	0.00020	0.03600	0.00000	0.00027	259	2
k127_5100035 flag=1 multi=22.0000 len=2937	0.00020	0.03400	0.00000	0.00000	259	0
k127_1008777 flag=0 multi=70.0000 len=8991	0.00020	0.03169	0.00005	0.00733	258	61
k127_3064807 flag=1 multi=62.0000 len=2597	0.00020	0.03379	0.00003	0.00595	258	44
k127_298594 flag=1 multi=58.0000 len=13550	0.00020	0.03317	0.00003	0.00442	258	36
k127_1465088 flag=1 multi=91.7063 len=1043	0.00020	0.03451	0.00002	0.00312	258	25
k127_4469877 flag=1 multi=13.0000 len=2580	0.00020	0.03355	0.00001	0.00104	258	10
k127_872916 flag=1 multi=92.2547 len=6820	0.00020	0.03127	0.00001	0.00080	258	7
k127_2859132 flag=0 multi=78.0000 len=1024	0.00020	0.03494	0.00001	0.00071	258	7
k127_3098049 flag=1 multi=15.0000 len=2935	0.00020	0.03397	0.00000	0.00075	258	6
k127_2983081 flag=1 multi=10.0000 len=3473	0.00020	0.03412	0.00000	0.00000	258	0
k127_4304799 flag=0 multi=87.5974 len=13399	0.00020	0.03120	0.00004	0.00623	257	56
k127_1546924 flag=1 multi=101.5455 len=3768	0.00020	0.03289	0.00003	0.00357	257	32
k127_4424056 flag=1 multi=16.0000 len=5289	0.00020	0.03284	0.00002	0.00279	257	23
k127_1720826 flag=1 multi=68.0346 len=8612	0.00020	0.03298	0.00001	0.00247	257	19
k127_5437561 flag=1 multi=172.2159 len=1322	0.00020	0.03407	0.00001	0.00148	257	11
k127_377674 flag=1 multi=9.0000 len=2851	0.00020	0.03307	0.00000	0.00045	257	4
k127_4001948 flag=1 multi=18.0000 len=2652	0.00020	0.03438	0.00000	0.00004	257	1
k127_5312490 flag=1 multi=189.0000 len=3049	0.00020	0.03528	0.00000	0.00000	257	0
